공시연도,학교코드,학교명,psbs_div_cd,본분교명,schl_div_cd,대학구분,schl_knd_cd,학교종류,schl_estb_div_cd,설립유형,pbnf_area_cd,지역명,schl_cprt_cd,대표학교코드,schl_stat_cd,학교상태,신입생경쟁률(학부),신입생경쟁률(학부)_기준년도,gn_ie_fm_cn_re_unit,ge_et_re,ge_et_re_year,ge_et_re_unit,st_gn_sd_fm_tr_1_ps_py_st_ct,st_gn_sd_fm_tr_1_ps_py_st_ct_year,st_gn_sd_fm_tr_1_ps_py_st_ct_unit,학생1인당교육비,학생1인당교육비_기준년도,st_1_ps_py_et_unit,학생1인당도서자료수,학생1인당도서자료수_기준년도,st_1_ps_py_bk_ct_unit,학생1인당연간장학금(학부),학생1인당연간장학금(학부)_기준년도,st_1_ps_py_sp_unit,기숙사수용률,기숙사수용률_기준년도,be_ae_re_unit,fr_fd_ct,fr_fd_ct_year,fr_fd_ct_unit,평균등록금(학부),평균등록금(학부)_기준년도,ae_tn_unit,fm_tr_le_ce_re,fm_tr_le_ce_re_year,fm_tr_le_ce_re_unit,재학생수(학부),재학생수(학부)_기준년도,et_st_ct_unit,입학정원(학부),입학정원(학부)_기준년도,fm_el_gn_ct_unit,졸업생수(학부),졸업생수(학부)_기준년도,gn_mn_ct_unit,전임교원수(학부+대학원),전임교원수(학부+대학원)_기준년도,fr_fm_tr_sn_ct_unit,st_gn_sd_fm_tr_ee_re,st_gn_sd_fm_tr_ee_re_year,st_gn_sd_fm_tr_ee_re_unit,st_sd_fm_tr_ee_re,st_sd_fm_tr_ee_re_year,st_sd_fm_tr_ee_re_unit,신입생충원율(학부),신입생충원율(학부)_기준년도,gn_ie_fm_rt_re_unit
2026,0002726,단국대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,44,충남,00091,0000082,6,기존,10.1,2025,:1,63.1,2025,%,21.52,2025,명,0.0,2025,천원,0.0,2025,권,3825756.2,2025,원,20.3,2025,%,147,2025,명,8658.6,2025,천원,60.8,2025,%,10548,2025,명,2391,2025,명,2511,2025,명,528,2025,명,90.88,2025,%,87.71,2025,%,99.5,2025,%
2026,0000442,대경대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00092,0000442,6,기존,3.6,2025,:1,72.2,2025,%,35.4,2025,명,13024.6,2025,천원,49.4,2025,권,4862672.7,2025,원,26.2,2025,%,887,2025,명,6389.5,2025,천원,40.1,2025,%,3793,2025,명,1422,2025,명,1267,2025,명,95,2025,명,57.93,2025,%,52.49,2025,%,95.7,2025,%
2026,0000088,대구가톨릭대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00093,0000088,6,기존,6.9,2025,:1,58.6,2025,%,23.86,2025,명,15067.9,2025,천원,111.0,2025,권,4852780.9,2025,원,22.6,2025,%,1178,2025,명,7669.0,2025,천원,66.2,2025,%,11320,2025,명,2508,2025,명,2450,2025,명,533,2025,명,88.1,2025,%,82.13,2025,%,99.9,2025,%
2026,0000382,대구경북과학기술원,1,본교,02,대학,03,대학교,6,특별법법인,22,대구,00378,0000382,6,기존,28.5,2025,:1,67.2,2025,%,15.45,2025,명,98423.9,2025,천원,143.8,2025,권,2960325.2,2025,원,99.9,2025,%,15,2025,명,7690.0,2025,천원,77.0,2025,%,921,2025,명,200,2025,명,179,2025,명,146,2025,명,128.07,2025,%,120.66,2025,%,96.5,2025,%
2026,0000443,대구공업대학교,1,본교,01,전문대학,20,전문대학,3,사립,22,대구,00001,0000443,6,기존,2.4,2025,:1,68.8,2025,%,32.88,2025,명,11563.5,2025,천원,98.8,2025,권,5887962.9,2025,원,62.0,2025,%,6,2025,명,5858.2,2025,천원,58.5,2025,%,1278,2025,명,530,2025,명,483,2025,명,33,2025,명,64.71,2025,%,54.1,2025,%,100.0,2025,%
2026,0000446,대구과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,22,대구,00094,0000446,6,기존,4.3,2025,:1,75.8,2025,%,31.95,2025,명,13039.9,2025,천원,41.3,2025,권,5476055.1,2025,원,11.9,2025,%,152,2025,명,6114.8,2025,천원,41.7,2025,%,4379,2025,명,1539,2025,명,1533,2025,명,121,2025,명,66.12,2025,%,58.17,2025,%,100.0,2025,%
2026,0000253,대구교육대학교,1,본교,02,대학,02,교육대학,1,국립,22,대구,00095,0000253,6,기존,5.8,2025,:1,62.6,2025,%,32.38,2025,명,13991.1,2025,천원,156.2,2025,권,2342687.1,2025,원,28.5,2025,%,2,2025,명,3896.0,2025,천원,66.2,2025,%,1514,2025,명,383,2025,명,359,2025,명,89,2025,명,72.95,2025,%,78.07,2025,%,99.7,2025,%
2026,0000084,대구대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00096,0000084,6,기존,5.3,2025,:1,55.3,2025,%,35.27,2025,명,14227.6,2025,천원,89.5,2025,권,4550988.5,2025,원,26.4,2025,%,1660,2025,명,7324.2,2025,천원,76.3,2025,%,15459,2025,명,3850,2025,명,4020,2025,명,499,2025,명,62.85,2025,%,63.65,2025,%,99.8,2025,%
2026,0002644,대구미래대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00097,0002644,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000444,대구보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,22,대구,00098,0000444,6,기존,7,2025,:1,77.7,2025,%,33.29,2025,명,12393.8,2025,천원,43.0,2025,권,4394799.6,2025,원,10.6,2025,%,22,2025,명,6600.3,2025,천원,54.0,2025,%,6580,2025,명,2120,2025,명,2262,2025,명,180,2025,명,60.4,2025,%,55.21,2025,%,96.7,2025,%
2026,0000320,대구사이버대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,47,경북,00096,0000320,6,기존,.6,2025,:1,84.4,2025,%,162.08,2025,명,3735.4,2025,천원,3.8,2025,권,1622448.7,2025,원,0.0,2025,%,31,2025,명,2623.0,2025,천원,43.4,2025,%,3212,2025,명,1500,2025,명,1050,2025,명,24,2025,명,120.0,2025,%,141.18,2025,%,35.7,2025,%
2026,0000087,대구예술대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00397,0000087,6,기존,.6,2025,:1,53.1,2025,%,74.12,2025,명,21050.9,2025,천원,445.5,2025,권,4286527.4,2025,원,41.2,2025,%,227,2025,명,8319.4,2025,천원,45.7,2025,%,250,2025,명,300,2025,명,115,2025,명,17,2025,명,26.98,2025,%,130.77,2025,%,6.0,2025,%
2026,0000225,대구외국어대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00100,0000225,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000061,대구한의대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00101,0000061,6,기존,6,2025,:1,67.6,2025,%,30.77,2025,명,16065.3,2025,천원,97.2,2025,권,4941611.5,2025,원,12.7,2025,%,1637,2025,명,7604.8,2025,천원,77.9,2025,%,6961,2025,명,1400,2025,명,1462,2025,명,223,2025,명,60.93,2025,%,56.46,2025,%,99.9,2025,%
2026,0000546,대덕대학교,1,본교,01,전문대학,20,전문대학,3,사립,25,대전,00102,0000546,6,기존,2.4,2025,:1,71.7,2025,%,42.76,2025,명,14189.4,2025,천원,116.7,2025,권,4313609.2,2025,원,38.0,2025,%,131,2025,명,6091.4,2025,천원,57.2,2025,%,1590,2025,명,1209,2025,명,694,2025,명,58,2025,명,47.15,2025,%,74.36,2025,%,62.4,2025,%
2026,0000447,대동대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00103,0000447,6,기존,7.5,2025,:1,77.7,2025,%,27.96,2025,명,11738.0,2025,천원,39.1,2025,권,3954851.9,2025,원,0.0,2025,%,0,2025,명,6411.2,2025,천원,47.0,2025,%,1487,2025,명,398,2025,명,404,2025,명,45,2025,명,71.43,2025,%,60.0,2025,%,92.0,2025,%
2026,0000448,대림대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00104,0000448,6,기존,6.4,2025,:1,79.8,2025,%,32.79,2025,명,13349.1,2025,천원,34.3,2025,권,4029195.9,2025,원,0.6,2025,%,166,2025,명,7144.2,2025,천원,51.8,2025,%,6713,2025,명,2214,2025,명,2589,2025,명,174,2025,명,62.37,2025,%,55.95,2025,%,98.6,2025,%
2026,0000093,대신대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00106,0000093,6,기존,2.5,2025,:1,56.1,2025,%,21.77,2025,명,12300.8,2025,천원,173.5,2025,권,5285498.4,2025,원,11.3,2025,%,950,2025,명,6588.9,2025,천원,60.1,2025,%,1335,2025,명,150,2025,명,91,2025,명,39,2025,명,108.33,2025,%,51.32,2025,%,100.0,2025,%
2026,0000449,대원대학교,1,본교,01,전문대학,20,전문대학,3,사립,43,충북,00107,0000449,6,기존,4.1,2025,:1,78.1,2025,%,32.49,2025,명,14628.6,2025,천원,63.5,2025,권,4364429.8,2025,원,49.8,2025,%,721,2025,명,6381.8,2025,천원,49.4,2025,%,1957,2025,명,737,2025,명,609,2025,명,61,2025,명,63.54,2025,%,64.21,2025,%,67.9,2025,%
2026,0000094,대전가톨릭대학교,1,본교,02,대학,03,대학교,3,사립,50,세종,00108,0000094,6,기존,.4,2025,:1,0.0,2025,%,26.82,2025,명,66016.4,2025,천원,2867.1,2025,권,3940606.1,2025,원,943.6,2025,%,1,2025,명,5760.0,2025,천원,56.0,2025,%,35,2025,명,40,2025,명,7,2025,명,11,2025,명,91.67,2025,%,366.67,2025,%,30.0,2025,%
2026,0000453,대전과학기술대학교,1,본교,01,전문대학,20,전문대학,3,사립,25,대전,00392,0000453,6,기존,4.8,2025,:1,70.4,2025,%,31.42,2025,명,11415.9,2025,천원,94.5,2025,권,3522502,2025,원,16.6,2025,%,1448,2025,명,6241.4,2025,천원,53.1,2025,%,3991,2025,명,1272,2025,명,1331,2025,명,106,2025,명,65.84,2025,%,54.64,2025,%,100.0,2025,%
2026,0000095,대전대학교,1,본교,02,대학,03,대학교,3,사립,25,대전,00109,0000095,6,기존,6.8,2025,:1,61.1,2025,%,31.24,2025,명,15736.4,2025,천원,106.9,2025,권,4311817.6,2025,원,27.9,2025,%,356,2025,명,7453.9,2025,천원,65.3,2025,%,7823,2025,명,1782,2025,명,1849,2025,명,277,2025,명,64.57,2025,%,65.48,2025,%,99.9,2025,%
2026,0000451,대전보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,25,대전,00110,0000451,6,기존,7.1,2025,:1,75.0,2025,%,33.25,2025,명,12667.4,2025,천원,71.6,2025,권,3795297.7,2025,원,11.5,2025,%,9,2025,명,6312.9,2025,천원,62.6,2025,%,4116,2025,명,1422,2025,명,1614,2025,명,130,2025,명,59.91,2025,%,62.8,2025,%,94.2,2025,%
2026,0000238,대전신학대학교,1,본교,02,대학,03,대학교,3,사립,25,대전,00394,0000238,6,기존,.5,2025,:1,0.0,2025,%,54.71,2025,명,15164.7,2025,천원,452.2,2025,권,7230902,2025,원,0.0,2025,%,0,2025,명,5956.0,2025,천원,60.4,2025,%,48,2025,명,32,2025,명,15,2025,명,7,2025,명,43.75,2025,%,70.0,2025,%,34.4,2025,%
2026,0000097,대진대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00112,0000097,6,기존,6.2,2025,:1,63.4,2025,%,32.74,2025,명,13441.7,2025,천원,103.3,2025,권,4008325.3,2025,원,19.1,2025,%,1104,2025,명,8009.7,2025,천원,67.1,2025,%,7751,2025,명,1737,2025,명,1662,2025,명,231,2025,명,66.19,2025,%,61.11,2025,%,99.9,2025,%
2026,0000641,대한신학대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00113,0000641,6,기존,-,2025,:1,79.3,2025,%,22.8,2025,명,7250.9,2025,천원,71.7,2025,권,-,2025,원,0.0,2025,%,155,2025,명,3105.3,2025,천원,44.6,2025,%,243,2025,명,62,2025,명,58,2025,명,10,2025,명,100.0,2025,%,71.43,2025,%,98.4,2025,%
2026,0000099,덕성여자대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00114,0000099,6,기존,15.5,2025,:1,60.5,2025,%,26.18,2025,명,14267.3,2025,천원,140.1,2025,권,3308009.2,2025,원,15.3,2025,%,571,2025,명,7593.3,2025,천원,66.2,2025,%,5566,2025,명,1215,2025,명,1203,2025,명,197,2025,명,84.91,2025,%,73.23,2025,%,100.0,2025,%
2026,0000460,동강대학교,1,본교,01,전문대학,20,전문대학,3,사립,24,광주,00115,0000460,6,기존,2.7,2025,:1,74.3,2025,%,35.47,2025,명,10262.4,2025,천원,42.7,2025,권,4017215.2,2025,원,16.2,2025,%,119,2025,명,5679.4,2025,천원,46.3,2025,%,2330,2025,명,945,2025,명,854,2025,명,68,2025,명,57.14,2025,%,64.15,2025,%,91.8,2025,%
2026,0000100,동국대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00116,0000100,6,기존,18.7,2025,:1,66.3,2025,%,24.76,2025,명,18316.7,2025,천원,95.9,2025,권,3741313.8,2025,원,13.7,2025,%,2691,2025,명,8392.5,2025,천원,59.4,2025,%,13841,2025,명,2836,2025,명,2987,2025,명,686,2025,명,89.09,2025,%,74.48,2025,%,99.9,2025,%
2026,0000101,동국대학교(WISE),2,분교,02,대학,03,대학교,3,사립,47,경북,00116,0000100,6,기존,6.3,2025,:1,60.7,2025,%,26.75,2025,명,16537.5,2025,천원,117.8,2025,권,4429826.4,2025,원,25.9,2025,%,420,2025,명,8380.1,2025,천원,59.4,2025,%,6898,2025,명,1825,2025,명,1358,2025,명,300,2025,명,75.38,2025,%,80.43,2025,%,99.9,2025,%
2026,0000457,동남보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00117,0000457,6,기존,10.8,2025,:1,76.0,2025,%,33.58,2025,명,10161.7,2025,천원,34.9,2025,권,3482193.2,2025,원,4.5,2025,%,580,2025,명,6576.2,2025,천원,60.0,2025,%,4633,2025,명,1315,2025,명,1507,2025,명,122,2025,명,61.0,2025,%,53.51,2025,%,100.0,2025,%
2026,0000102,동덕여자대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00118,0000102,6,기존,15.8,2025,:1,61.9,2025,%,32.07,2025,명,11951.4,2025,천원,81.3,2025,권,3590625.8,2025,원,12.7,2025,%,56,2025,명,7882.2,2025,천원,71.8,2025,%,6392,2025,명,1577,2025,명,1634,2025,명,214,2025,명,67.3,2025,%,66.67,2025,%,99.9,2025,%
2026,0000235,동명대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00119,0000235,6,기존,5.8,2025,:1,61.9,2025,%,30.12,2025,명,13213.9,2025,천원,92.8,2025,권,4704989.9,2025,원,12.5,2025,%,1056,2025,명,7427.2,2025,천원,65.8,2025,%,6761,2025,명,1424,2025,명,1617,2025,명,229,2025,명,71.12,2025,%,63.26,2025,%,97.1,2025,%
2026,0000669,동방문화대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00120,0000669,6,기존,-,2025,:1,75.5,2025,%,35.0,2025,명,10535.6,2025,천원,86.6,2025,권,-,2025,원,0.0,2025,%,89,2025,명,4237.4,2025,천원,55.6,2025,%,327,2025,명,66,2025,명,110,2025,명,9,2025,명,69.23,2025,%,50.0,2025,%,115.2,2025,%
2026,0000459,동부산대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00121,0000459,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000103,동서대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00025,0000103,6,기존,5.2,2025,:1,60.7,2025,%,27.56,2025,명,14351.3,2025,천원,94.4,2025,권,4442657.2,2025,원,22.0,2025,%,1497,2025,명,7311.7,2025,천원,67.1,2025,%,8582,2025,명,2094,2025,명,1948,2025,명,320,2025,명,77.86,2025,%,75.29,2025,%,100.2,2025,%
2026,0000450,동서울대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00122,0000450,6,기존,7.7,2025,:1,67.5,2025,%,38.75,2025,명,11712.2,2025,천원,36.3,2025,권,3674307.8,2025,원,3.4,2025,%,12,2025,명,7152.4,2025,천원,46.9,2025,%,5754,2025,명,2289,2025,명,2140,2025,명,143,2025,명,52.96,2025,%,52.57,2025,%,100.0,2025,%
2026,0000104,동신대학교,1,본교,02,대학,03,대학교,3,사립,46,전남,00123,0000104,6,기존,4,2025,:1,64.3,2025,%,29.76,2025,명,14958.7,2025,천원,101.0,2025,권,4668918.6,2025,원,19.6,2025,%,989,2025,명,7064.1,2025,천원,78.9,2025,%,5571,2025,명,1459,2025,명,1379,2025,명,226,2025,명,67.87,2025,%,62.43,2025,%,93.5,2025,%
2026,0000105,동아대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00124,0000105,6,기존,6.3,2025,:1,57.4,2025,%,27.97,2025,명,15343.2,2025,천원,73.5,2025,권,3851443.9,2025,원,13.3,2025,%,1676,2025,명,7655.2,2025,천원,68.8,2025,%,17634,2025,명,4159,2025,명,4167,2025,명,715,2025,명,76.8,2025,%,76.14,2025,%,99.9,2025,%
2026,0000461,동아방송예술대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00125,0000461,6,기존,17.5,2025,:1,69.4,2025,%,31.25,2025,명,13833.8,2025,천원,45.4,2025,권,4154796.9,2025,원,15.1,2025,%,44,2025,명,7798.2,2025,천원,33.5,2025,%,3015,2025,명,823,2025,명,1054,2025,명,79,2025,명,63.71,2025,%,52.32,2025,%,100.0,2025,%
2026,0000462,동아보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,46,전남,00126,0000462,6,기존,2.3,2025,:1,75.3,2025,%,37.44,2025,명,12721.7,2025,천원,39.2,2025,권,4350510.9,2025,원,34.1,2025,%,0,2025,명,4846.9,2025,천원,54.6,2025,%,804,2025,명,350,2025,명,372,2025,명,27,2025,명,57.45,2025,%,72.97,2025,%,78.6,2025,%
2026,0000106,동양대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00127,0000106,6,기존,5.4,2025,:1,65.3,2025,%,33.62,2025,명,12717.0,2025,천원,90.3,2025,권,4093979.7,2025,원,33.4,2025,%,725,2025,명,7706.4,2025,천원,76.1,2025,%,4241,2025,명,1010,2025,명,830,2025,명,127,2025,명,62.25,2025,%,58.8,2025,%,100.0,2025,%
2026,0000463,동양미래대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00128,0000463,6,기존,7,2025,:1,67.8,2025,%,29.98,2025,명,11615.2,2025,천원,49.5,2025,권,4277221,2025,원,2.0,2025,%,24,2025,명,7029.4,2025,천원,57.0,2025,%,5617,2025,명,2135,2025,명,2276,2025,명,166,2025,명,69.17,2025,%,61.94,2025,%,99.1,2025,%
2026,0000464,동우대학,1,본교,01,전문대학,20,전문대학,3,사립,42,강원,00026,0000464,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000509,동원과학기술대학교,1,본교,01,전문대학,20,전문대학,3,사립,48,경남,00236,0000509,6,기존,4,2025,:1,77.7,2025,%,36.92,2025,명,15224.4,2025,천원,39.1,2025,권,4830816.9,2025,원,18.3,2025,%,49,2025,명,6176.4,2025,천원,38.6,2025,%,2247,2025,명,699,2025,명,805,2025,명,49,2025,명,54.44,2025,%,50.52,2025,%,91.8,2025,%
2026,0000465,동원대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00129,0000465,6,기존,5,2025,:1,69.6,2025,%,41.71,2025,명,12869.0,2025,천원,41.8,2025,권,5025233.3,2025,원,21.3,2025,%,777,2025,명,7138.5,2025,천원,43.8,2025,%,3539,2025,명,1260,2025,명,1011,2025,명,70,2025,명,50.36,2025,%,42.42,2025,%,100.0,2025,%
2026,0000466,동의과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,21,부산,00130,0000466,6,기존,8.1,2025,:1,74.6,2025,%,28.67,2025,명,13289.1,2025,천원,51.4,2025,권,5126988.8,2025,원,16.2,2025,%,630,2025,명,6668.0,2025,천원,56.0,2025,%,4050,2025,명,1258,2025,명,1396,2025,명,108,2025,명,71.05,2025,%,59.02,2025,%,94.8,2025,%
2026,0000107,동의대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00130,0000107,6,기존,5.2,2025,:1,59.5,2025,%,28.58,2025,명,12828.1,2025,천원,89.6,2025,권,4219168.9,2025,원,20.9,2025,%,586,2025,명,7346.1,2025,천원,87.6,2025,%,14302,2025,명,3589,2025,명,3216,2025,명,550,2025,명,73.92,2025,%,75.97,2025,%,100.0,2025,%
2026,0000469,두원공과대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00132,0000469,6,기존,5.1,2025,:1,69.7,2025,%,37.98,2025,명,15826.1,2025,천원,67.0,2025,권,3774948.7,2025,원,22.6,2025,%,113,2025,명,6815.2,2025,천원,58.3,2025,%,2105,2025,명,1436,2025,명,761,2025,명,105,2025,명,53.3,2025,%,100.0,2025,%,58.6,2025,%
2026,0000330,디지털서울문화예술대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,11,서울,00133,0000330,6,기존,3.1,2025,:1,71.6,2025,%,207.65,2025,명,5875.8,2025,천원,3.8,2025,권,2209875.7,2025,원,0.0,2025,%,34,2025,명,3042.2,2025,천원,21.8,2025,%,2854,2025,명,990,2025,명,786,2025,명,17,2025,명,94.44,2025,%,113.33,2025,%,80.1,2025,%
2026,0000108,루터대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00134,0000108,6,기존,3.3,2025,:1,67.2,2025,%,29.13,2025,명,15999.1,2025,천원,121.6,2025,권,5387126.3,2025,원,30.7,2025,%,0,2025,명,6334.5,2025,천원,60.3,2025,%,300,2025,명,85,2025,명,89,2025,명,15,2025,명,83.33,2025,%,100.0,2025,%,100.0,2025,%
2026,0000470,마산대학교,1,본교,01,전문대학,20,전문대학,3,사립,48,경남,00135,0000470,6,기존,6.2,2025,:1,76.1,2025,%,35.32,2025,명,11193.7,2025,천원,38.0,2025,권,3949414.5,2025,원,27.8,2025,%,393,2025,명,6200.1,2025,천원,53.0,2025,%,4922,2025,명,1856,2025,명,1733,2025,명,144,2025,명,57.6,2025,%,59.26,2025,%,82.3,2025,%
2026,0000111,명지대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,11,서울,00054,0000109,6,기존,12.4,2025,:1,65.1,2025,%,31.04,2025,명,0.0,2025,천원,0.0,2025,권,3620720.2,2025,원,13.8,2025,%,2127,2025,명,7445.6,2025,천원,58.9,2025,%,7530,2025,명,1263,2025,명,1970,2025,명,249,2025,명,75.53,2025,%,62.19,2025,%,99.9,2025,%
2026,0000109,명지대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00054,0000109,6,기존,11.3,2025,:1,65.3,2025,%,24.98,2025,명,14152.1,2025,천원,110.4,2025,권,3877981.4,2025,원,31.4,2025,%,301,2025,명,9592.7,2025,천원,65.8,2025,%,5741,2025,명,1264,2025,명,1507,2025,명,255,2025,명,79.87,2025,%,72.16,2025,%,99.9,2025,%
2026,0000473,명지전문대학,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00054,0000473,6,기존,11,2025,:1,64.7,2025,%,35.44,2025,명,10886.1,2025,천원,42.0,2025,권,4184020.6,2025,원,3.3,2025,%,346,2025,명,6944.0,2025,천원,44.8,2025,%,6571,2025,명,2491,2025,명,2576,2025,명,158,2025,명,60.31,2025,%,53.56,2025,%,100.0,2025,%
2026,0000112,목원대학교,1,본교,02,대학,03,대학교,3,사립,25,대전,00137,0000112,6,기존,6.3,2025,:1,57.4,2025,%,31.72,2025,명,13599.7,2025,천원,96.9,2025,권,4459097.8,2025,원,17.7,2025,%,1494,2025,명,7722.3,2025,천원,49.7,2025,%,7390,2025,명,1840,2025,명,1388,2025,명,264,2025,명,68.22,2025,%,68.57,2025,%,100.0,2025,%
2026,0000221,목포가톨릭대학교,1,본교,02,대학,03,대학교,3,사립,46,전남,00138,0000221,6,기존,4,2025,:1,64.4,2025,%,22.86,2025,명,18863.3,2025,천원,114.0,2025,권,4845945.1,2025,원,43.8,2025,%,0,2025,명,6554.8,2025,천원,75.3,2025,%,463,2025,명,120,2025,명,122,2025,명,21,2025,명,87.5,2025,%,91.3,2025,%,94.2,2025,%
2026,0000474,목포과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,46,전남,00105,0000474,6,기존,2,2025,:1,70.6,2025,%,33.25,2025,명,14384.5,2025,천원,34.8,2025,권,5137257.2,2025,원,17.1,2025,%,169,2025,명,5950.8,2025,천원,64.3,2025,%,2423,2025,명,897,2025,명,867,2025,명,68,2025,명,62.96,2025,%,58.62,2025,%,91.6,2025,%
2026,0000475,문경대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00141,0000475,6,기존,3.6,2025,:1,78.1,2025,%,30.39,2025,명,21851.9,2025,천원,61.6,2025,권,5198986.9,2025,원,42.2,2025,%,1,2025,명,6166.7,2025,천원,48.4,2025,%,630,2025,명,259,2025,명,218,2025,명,28,2025,명,65.12,2025,%,84.85,2025,%,68.0,2025,%
2026,0000113,배재대학교,1,본교,02,대학,03,대학교,3,사립,25,대전,00142,0000113,6,기존,6.6,2025,:1,57.2,2025,%,32.76,2025,명,14155.6,2025,천원,105.6,2025,권,4089591.8,2025,원,23.1,2025,%,1131,2025,명,7731.6,2025,천원,71.2,2025,%,7344,2025,명,1798,2025,명,1512,2025,명,254,2025,명,65.46,2025,%,67.55,2025,%,100.0,2025,%
2026,0000476,배화여자대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00143,0000476,6,기존,7.5,2025,:1,63.8,2025,%,35.67,2025,명,12248.8,2025,천원,60.2,2025,권,3414388.1,2025,원,0.0,2025,%,2,2025,명,6634.0,2025,천원,45.3,2025,%,2646,2025,명,1070,2025,명,1077,2025,명,69,2025,명,61.06,2025,%,58.47,2025,%,100.0,2025,%
2026,0000178,백석대학교,1,본교,02,대학,03,대학교,3,사립,44,충남,00144,0000178,6,기존,8,2025,:1,66.6,2025,%,31.26,2025,명,13328.6,2025,천원,84.9,2025,권,4085945.6,2025,원,14.2,2025,%,469,2025,명,8362.8,2025,천원,74.2,2025,%,11574,2025,명,2790,2025,명,2773,2025,명,464,2025,명,71.27,2025,%,66.1,2025,%,100.0,2025,%
2026,0000543,백석문화대학교,1,본교,01,전문대학,20,전문대학,3,사립,44,충남,00144,0000543,6,기존,5.5,2025,:1,72.0,2025,%,32.29,2025,명,12157.2,2025,천원,42.5,2025,권,4012212.9,2025,원,11.5,2025,%,595,2025,명,7274.1,2025,천원,41.1,2025,%,3644,2025,명,1393,2025,명,1524,2025,명,110,2025,명,63.58,2025,%,64.71,2025,%,90.8,2025,%
