공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,지역명,학교상태,입학정원(학부),재학생수(학부),신입생경쟁률(학부),신입생충원율(학부),신입생충원율(학부)_기준년도,재학생충원율,재학생충원율_확보상태,raw_source_url,재학생충원율_기준시점,학생정원_raw29,학생모집정지인원_raw29,재학생수(학부)_raw29,정원내재학생수_raw29,정원내재학생충원율,입학정원(학부)_raw27,신입생충원율(학부)_raw27,신입생경쟁률(학부)_raw27,재학생수(학부)_raw31,정원내재학생수_raw31,정원외재학생수_raw31,재학생충원율_원자료파일
2026,0000579,0000579,ICT폴리텍대학,본교,전문대학,기능대학,사립,경기,기존,160,260,2.1,83.8,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002748,0002749,가야대학교(고령),제2캠퍼스,대학,대학교,사립,경북,기존,0,0,0,0.0,2025,0.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,0.0,0.0,0.0,0.0,0.0,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002748,0002748,가야대학교(김해),본교,대학,대학교,사립,경남,기존,405,1610,5.2,95.1,2025,91.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1765.0,0.0,1610.0,1450.0,82.2,405.0,95.1,5.2,1610.0,1450.0,160.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000063,0000063,가천대학교,본교,대학,대학교,사립,경기,기존,4071,22520,22.9,100.0,2025,134.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,16724.0,0.0,22520.0,16522.0,98.8,4071.0,100.0,22.9,22520.0,16522.0,5998.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000072,0000072,가톨릭관동대학교,본교,대학,대학교,사립,강원,기존,1815,5229,4.9,82.7,2025,75.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6945.0,0.0,5229.0,4778.0,68.8,1815.0,82.7,4.9,5229.0,4778.0,451.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000215,0000215,가톨릭꽃동네대학교,본교,대학,대학교,사립,충북,기존,108,418,5.3,96.4,2025,96.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,432.0,0.0,418.0,395.0,91.4,108.0,96.4,5.3,418.0,395.0,23.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,서울,기존,50,197,1.7,100.0,2025,98.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,200.0,0.0,197.0,189.0,94.5,50.0,100.0,1.7,197.0,189.0,8.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,서울,기존,173,912,29.4,100.0,2025,103.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,878.0,0.0,912.0,863.0,98.3,173.0,100.0,29.4,912.0,863.0,49.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000046,0000046,가톨릭대학교,본교,대학,대학교,사립,경기,기존,1574,7843,15.6,100.0,2025,124.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6296.0,0.0,7843.0,6079.0,96.6,1574.0,100.0,15.6,7843.0,6079.0,1764.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000410,0000410,가톨릭상지대학교,본교,전문대학,전문대학,사립,경북,기존,516,1732,3.8,94.8,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,서울,기존,192,564,1.9,100.0,2025,85.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,662.0,0.0,564.0,547.0,82.6,192.0,100.0,1.9,564.0,547.0,17.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000051,0000051,강남대학교,본교,대학,대학교,사립,경기,기존,1491,6522,8.4,100.0,2025,109.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5964.0,0.0,6522.0,5848.0,98.1,1491.0,100.0,8.4,6522.0,5848.0,674.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000433,0000433,강동대학교,본교,전문대학,전문대학,사립,충북,기존,1191,3376,3.2,95.3,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000514,0000514,강릉영동대학교,본교,전문대학,전문대학,사립,강원,기존,774,3144,2.7,83.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000079,0000079,강서대학교,본교,대학,대학교,사립,서울,기존,277,1742,10.4,100.0,2025,157.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1108.0,0.0,1742.0,1018.0,91.9,277.0,100.0,10.4,1742.0,1018.0,724.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000548,0000548,강원관광대학교,본교,전문대학,전문대학,사립,강원,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000003,0003364,강원대학교,제4캠퍼스,대학,대학교,국립,강원,신설,0,0,0,0.0,-,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000003,0000003,강원대학교,본교,대학,대학교,국립,강원,기존,3197,14157,9.3,100.0,2025,111.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,12736.0,0.0,14157.0,12426.0,97.6,3197.0,100.0,9.3,14157.0,12426.0,1731.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000003,0000004,강원대학교,제2캠퍼스,대학,대학교,국립,강원,기존,1309,4817,5.3,100.0,2025,88.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5439.0,0.0,4817.0,4499.0,82.7,1309.0,100.0,5.3,4817.0,4499.0,318.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000003,0003363,강원대학교,제3캠퍼스,대학,대학교,국립,강원,신설,0,0,0,0.0,-,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002639,0002639,강원도립대학교,본교,전문대학,전문대학,공립,강원,기존,314,583,3.1,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000663,0000663,개신대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,40,273,-,105.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000412,0000412,거제대학교,본교,전문대학,전문대학,사립,경남,기존,357,1072,4.8,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000052,0000052,건국대학교,본교,대학,대학교,사립,서울,기존,3000,15960,21.7,99.9,2025,131.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,12138.0,0.0,15960.0,12864.0,106.0,3000.0,99.9,21.7,15960.0,12864.0,3096.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000052,0000053,건국대학교(글로컬),분교,대학,대학교,사립,충북,기존,1629,7190,10.8,99.9,2025,113.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6336.0,0.0,7190.0,6399.0,101.0,1629.0,99.9,10.8,7190.0,6399.0,791.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000643,0000643,건신대학원대학교,본교,대학원대학,전문대학원,사립,대전,기존,90,164,-,84.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000054,0000054,건양대학교,본교,대학,대학교,사립,충남,기존,667,2531,5.1,99.4,2025,87.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2903.0,0.0,2531.0,2343.0,80.7,667.0,99.4,5.1,2531.0,2343.0,188.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000054,0000055,건양대학교,제2캠퍼스,대학,대학교,사립,대전,기존,1015,3841,6.8,99.8,2025,102.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3754.0,0.0,3841.0,3522.0,93.8,1015.0,99.8,6.8,3841.0,3522.0,319.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000335,0000335,건양사이버대학교,본교,대학,사이버대학(대학),사립,대전,기존,1068,4078,1.2,77.1,2025,120.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3396.0,0.0,4078.0,3029.0,89.2,1068.0,77.1,1.2,4078.0,3029.0,1049.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000560,0000560,경기과학기술대학교,본교,전문대학,전문대학,사립,경기,기존,1330,3919,6.6,92.7,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,서울,기존,328,1841,25.5,100.0,2025,140.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1312.0,0.0,1841.0,1413.0,107.7,328.0,100.0,25.5,1841.0,1413.0,428.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000056,0000056,경기대학교,본교,대학,대학교,사립,경기,기존,2618,11891,13.1,99.4,2025,113.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,10491.0,0.0,11891.0,10601.0,101.0,2618.0,99.4,13.1,11891.0,10601.0,1290.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000035,0000035,경남과학기술대학교,본교,대학,대학교,국립,경남,폐교,0,1285,0,0.0,2025,5354.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,24.0,0.0,1285.0,1226.0,5108.3,,,,1285.0,1226.0,59.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000059,0000059,경남대학교,본교,대학,대학교,사립,경남,기존,1960,8352,4.8,96.3,2025,100.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,8287.0,0.0,8352.0,7458.0,90.0,1960.0,96.3,4.8,8352.0,7458.0,894.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000402,0000402,경남도립거창대학,본교,전문대학,전문대학,공립,경남,폐교,344,845,3.1,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000403,0000403,경남도립남해대학,본교,전문대학,전문대학,공립,경남,폐교,340,798,3.1,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002640,0002640,경남정보대학교,본교,전문대학,전문대학,사립,부산,기존,1965,5418,6,81.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000060,0002573,경동대학교,제2캠퍼스,대학,대학교,사립,강원,기존,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000060,0002574,경동대학교,제3캠퍼스,대학,대학교,사립,강원,기존,842,3566,5.8,99.9,2025,98.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3608.0,0.0,3566.0,3240.0,89.8,842.0,99.9,5.8,3566.0,3240.0,326.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000060,0000060,경동대학교,본교,대학,대학교,사립,강원,기존,0,1126,0,0.0,2025,37533.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3.0,0.0,1126.0,32.0,1066.7,0.0,0.0,0.0,1126.0,32.0,1094.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000060,0002744,경동대학교,제4캠퍼스,대학,대학교,사립,경기,기존,713,2453,6.7,100.0,2025,90.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2698.0,0.0,2453.0,2365.0,87.7,713.0,100.0,6.7,2453.0,2365.0,88.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000416,0000416,경민대학교,본교,전문대학,전문대학,사립,경기,기존,1470,5112,5.8,99.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002641,0002641,경복대학교,본교,전문대학,전문대학,사립,경기,기존,1786,6253,9.3,97.7,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000456,0000456,경북과학대학교,본교,전문대학,전문대학,사립,경북,기존,667,2266,1.9,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000005,0000005,경북대학교,본교,대학,대학교,국립,대구,기존,5269,22562,11.3,99.9,2025,117.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,19169.0,0.0,22562.0,20386.0,106.3,5269.0,99.9,11.3,22562.0,20386.0,2176.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000405,0000405,경북도립대학교,본교,전문대학,전문대학,공립,경북,폐교,0,358,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000438,0000438,경북보건대학교,본교,전문대학,전문대학,사립,경북,기존,356,1306,5,94.9,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002642,0002642,경북전문대학교,본교,전문대학,전문대학,사립,경북,기존,796,2605,3.7,81.2,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000007,0000007,경상국립대학교,본교,대학,대학교,국립,경남,기존,4452,16424,6.9,100.0,2025,93.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,17518.0,0.0,16424.0,15263.0,87.1,4452.0,100.0,6.9,16424.0,15263.0,1161.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000062,0000062,경성대학교,본교,대학,대학교,사립,부산,기존,2765,12568,6.5,99.7,2025,113.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,11095.0,0.0,12568.0,10134.0,91.3,2765.0,99.7,6.5,12568.0,10134.0,2434.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000668,0000668,경안대학원대학교,본교,대학원대학,전문대학원,사립,경북,기존,50,64,-,56.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000244,0000244,경운대학교,본교,대학,대학교,사립,경북,기존,1184,5074,4.1,99.9,2025,107.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,4736.0,0.0,5074.0,4207.0,88.8,1184.0,99.9,4.1,5074.0,4207.0,867.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000285,0000285,경운대학교(산업대),본교,대학,산업대학,사립,경북,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000256,0000256,경인교육대학교,본교,대학,교육대학,국립,인천,기존,526,1132,5.7,99.2,2025,48.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2320.0,0.0,1132.0,1037.0,44.7,526.0,99.2,5.7,1132.0,1037.0,95.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000256,0000257,경인교육대학교,제2캠퍼스,대학,교육대학,국립,경기,기존,0,1161,0,0.0,2025,0.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,0.0,0.0,1161.0,1060.0,0.0,,,,1161.0,1060.0,101.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000422,0000422,경인여자대학교,본교,전문대학,전문대학,사립,인천,기존,1305,3623,7.5,96.6,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000064,0000064,경일대학교,본교,대학,대학교,사립,경북,기존,1521,6930,4.9,100.0,2025,112.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6182.0,0.0,6930.0,5920.0,95.8,1521.0,100.0,4.9,6930.0,5920.0,1010.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000066,0000066,경희대학교,본교,대학,대학교,사립,서울,기존,4873,25573,16.2,99.6,2025,127.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,20016.0,0.0,25573.0,20048.0,100.2,4873.0,99.6,16.2,25573.0,20048.0,5525.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000318,0000318,경희사이버대학교,본교,대학,사이버대학(대학),사립,서울,기존,3000,10615,.8,63.8,2025,115.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,9200.0,0.0,10615.0,7295.0,79.3,3000.0,63.8,0.8,10615.0,7295.0,3320.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000068,0000068,계명대학교,본교,대학,대학교,사립,대구,기존,4663,20491,7.2,100.0,2025,109.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,18704.0,0.0,20491.0,17957.0,96.0,4663.0,100.0,7.2,20491.0,17957.0,2534.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000425,0000425,계명문화대학교,본교,전문대학,전문대학,사립,대구,기존,2018,4449,4.4,94.6,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002643,0002643,계약신학대학원대학교,본교,대학원대학,전문대학원,사립,경기,폐교,0,0,-,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000426,0000426,계원예술대학교,본교,전문대학,전문대학,사립,경기,기존,994,2753,5,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000069,0000069,고려대학교,본교,대학,대학교,사립,서울,기존,4142,21772,14.7,98.9,2025,134.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,16159.0,0.0,21772.0,16526.0,102.3,4142.0,98.9,14.7,21772.0,16526.0,5246.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000069,0000070,고려대학교(세종),분교,대학,대학교,사립,세종,기존,1626,6714,8.6,100.0,2025,113.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5903.0,0.0,6714.0,5692.0,96.4,1626.0,100.0,8.6,6714.0,5692.0,1022.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000328,0000328,고려사이버대학교,본교,대학,사이버대학(대학),사립,서울,기존,2449,10301,1.8,92.4,2025,139.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7378.0,0.0,10301.0,7519.0,101.9,2449.0,92.4,1.8,10301.0,7519.0,2782.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000071,0000071,고신대학교,본교,대학,대학교,사립,부산,기존,753,3263,6.8,98.5,2025,95.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3436.0,0.0,3263.0,3153.0,91.8,753.0,98.5,6.8,3263.0,3153.0,110.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000251,0000251,공주교육대학교,본교,대학,교육대학,국립,충남,기존,354,1365,5,100.0,2025,99.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1374.0,0.0,1365.0,1275.0,92.8,354.0,100.0,5.0,1365.0,1275.0,90.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000664,0000664,과학기술연합대학원대학교,본교,대학원대학,전문대학원,기타,대전,기존,390,1542,-,90.5,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000073,0000073,광신대학교,본교,대학,대학교,사립,광주,기존,105,436,1.4,100.0,2025,96.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,454.0,0.0,436.0,398.0,87.7,105.0,100.0,1.4,436.0,398.0,38.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000428,0000428,광양보건대학교,본교,전문대학,전문대학,사립,전남,기존,373,114,.5,11.5,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000074,0000074,광운대학교,본교,대학,대학교,사립,서울,기존,1823,8414,14.3,99.7,2025,119.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7038.0,0.0,8414.0,6723.0,95.5,1823.0,99.7,14.3,8414.0,6723.0,1691.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000075,0000075,광주가톨릭대학교,본교,대학,대학교,사립,전남,기존,40,61,.6,50.0,2025,38.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,160.0,0.0,61.0,61.0,38.1,40.0,50.0,0.6,61.0,61.0,0.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000381,0000381,광주과학기술원,본교,대학,대학교,특별법법인,광주,기존,200,920,18.3,111.0,2025,115.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,800.0,0.0,920.0,830.0,103.8,200.0,111.0,18.3,920.0,830.0,90.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000252,0000252,광주교육대학교,본교,대학,교육대학,국립,광주,기존,326,1257,4.7,99.7,2025,99.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1265.0,0.0,1257.0,1178.0,93.1,326.0,99.7,4.7,1257.0,1178.0,79.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000231,0000231,광주대학교,본교,대학,대학교,사립,광주,기존,1363,4900,5.7,90.6,2025,90.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5412.0,0.0,4900.0,4479.0,82.8,1363.0,90.6,5.7,4900.0,4479.0,421.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000429,0000429,광주보건대학교,본교,전문대학,전문대학,사립,광주,기존,1105,3546,4.4,93.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000076,0000076,광주여자대학교,본교,대학,대학교,사립,광주,기존,912,3239,4.3,97.4,2025,89.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3611.0,0.0,3239.0,2978.0,82.5,912.0,97.4,4.3,3239.0,2978.0,261.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000430,0000430,구미대학교,본교,전문대학,전문대학,사립,경북,기존,1351,6249,3.8,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002857,0002857,구세군사관대학원대학교,본교,대학원대학,특수대학원,사립,경기,기존,40,19,-,15.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000571,0000571,구세군사관학교,본교,전문대학,각종학교(전문),사립,경기,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000001,0000002,국립강릉원주대학교,제2캠퍼스,대학,대학교,국립,강원,폐교,489,1958,7.4,99.8,2025,101.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1961.0,28.0,1958.0,1831.0,94.7,489.0,99.8,7.4,1958.0,1831.0,127.0,academyinfo_2025_29_student_fill_school.xlsx
