기준년도,학교명,본분교명,전임교원 확보율(학생정원 기준),전임교원 확보율(재학생 기준)
2019,부산가톨릭대학교,본교,78.38,72.5
2019,부산디지털대학교,본교,120.0,128.57
2019,부산외국어대학교,본교,77.78,72.09
2019,부산장신대학교,본교,82.14,115.0
2019,사이버한국외국어대학교,본교,141.67,106.25
2019,삼육대학교,본교,79.69,71.83
2019,상명대학교,본교,83.28,70.96
2019,상지대학교,본교,66.14,75.76
2019,서강대학교,본교,74.01,76.34
2019,서경대학교,본교,83.93,72.31
2019,서울기독대학교,본교,76.74,94.29
2019,서울디지털대학교,본교,100.0,96.23
2019,서울사이버대학교,본교,109.43,105.45
2019,서울신학대학교,본교,67.36,65.54
2019,서울여자대학교,본교,67.38,65.77
2019,서울장신대학교,본교,88.1,90.24
2019,서울한영대학교,본교,86.36,100.0
2019,서원대학교,본교,75.81,73.67
2019,선문대학교,본교,75.53,72.62
2019,성결대학교,본교,68.48,67.18
2019,성공회대학교,본교,71.55,74.77
2019,성균관대학교,본교,118.98,103.13
2019,성신여자대학교,본교,69.3,69.45
2019,세명대학교,본교,72.66,73.61
2019,세종대학교,본교,84.26,75.04
2019,세종사이버대학교,본교,100.0,87.8
2019,세한대학교,본교,74.61,74.23
2019,송원대학교,본교,68.59,78.1
2019,수원가톨릭대학교,본교,57.89,100.0
2019,수원대학교,본교,70.58,71.14
2019,숙명여자대학교,본교,77.95,79.33
2019,순복음총회신학교,본교,100.0,150.0
2019,순천향대학교,본교,161.46,157.09
2019,숭실대학교,본교,79.66,66.8
2019,숭실사이버대학교,본교,136.0,109.68
2019,신경대학교,본교,72.0,116.13
2019,신라대학교,본교,74.31,73.62
2019,신한대학교,본교,105.13,100.0
2019,아세아연합신학대학교,본교,70.89,90.32
2019,아주대학교,본교,107.73,94.77
2019,안양대학교,본교,73.53,74.15
2019,연세대학교,본교,111.3,96.62
2019,영남대학교,본교,81.97,78.66
2019,영남신학대학교,본교,82.05,91.43
2019,영산대학교,본교,77.37,74.65
2019,영산선학대학교,본교,137.5,550.0
2019,예수대학교,본교,81.48,75.86
2019,예원예술대학교,본교,116.67,136.59
2019,용인대학교,본교,67.18,64.41
2019,우석대학교,본교,74.08,69.7
2019,우송대학교,본교,89.58,71.37
2019,우송대학교(산업대),본교,0.0,0.0
2019,울산대학교,본교,156.0,152.22
2019,원광대학교,본교,78.76,80.31
2019,원광디지털대학교,본교,96.0,88.89
2019,위덕대학교,본교,72.41,82.35
2019,유원대학교,본교,78.35,91.57
2019,을지대학교,본교,375.68,356.41
2019,이화여자대학교,본교,89.07,85.28
2019,인제대학교,본교,74.4,75.45
2019,인천가톨릭대학교,본교,287.5,460.0
2019,인하대학교,본교,91.66,80.31
2019,장로회신학대학교,본교,63.49,63.49
2019,전주대학교,본교,72.31,68.99
2019,정석대학,본교,0.0,0.0
2019,제주국제대학교,본교,41.29,96.97
2019,조선대학교,본교,72.69,73.15
2019,중부대학교,본교,72.22,69.76
2019,중앙대학교,본교,94.18,78.64
2019,중앙승가대학교,본교,68.0,154.55
2019,중원대학교,본교,73.87,73.87
2019,차의과학대학교,본교,195.54,189.61
2019,창신대학교,본교,80.77,80.77
2019,청운대학교,본교,75.2,61.04
2019,청주대학교,본교,71.72,73.48
2019,초당대학교,본교,75.32,76.82
2019,총신대학교,본교,63.58,62.15
2019,추계예술대학교,본교,69.57,71.64
2019,칼빈대학교,본교,71.88,53.49
2019,탐라대학교,본교,0.0,0.0
2019,평택대학교,본교,74.26,77.32
2019,포항공과대학교,본교,111.9,136.89
2019,한국국제대학교,본교,71.13,98.06
2019,한국기술교육대학교,본교,94.0,85.07
2019,한국산업기술대학교,본교,91.95,84.57
2019,한국산업기술대학교(산업대),본교,0.0,0.0
2019,한국성서대학교,본교,79.63,71.67
2019,한국열린사이버대학교,본교,100.0,60.71
2019,한국외국어대학교,본교,90.36,76.77
2019,한국침례신학대학교,본교,42.24,47.57
2019,한국항공대학교,본교,80.1,73.99
2019,한남대학교,본교,72.92,67.1
2019,한동대학교,본교,90.91,73.53
2019,한라대학교,본교,71.6,70.76
2019,한려대학교,본교,60.53,191.67
2019,한림대학교,본교,182.09,174.78
2019,한북대학교,본교,0.0,0.0
2019,한서대학교,본교,79.76,72.63
2019,한성대학교,본교,80.06,74.28
2019,한세대학교,본교,80.75,77.38
2019,한신대학교,본교,72.46,69.51
2019,한양대학교,본교,94.91,84.26
2019,한양사이버대학교,본교,122.03,91.14
2019,한일장신대학교,본교,73.02,69.7
2019,협성대학교,본교,72.51,76.12
2019,호남대학교,본교,78.81,70.78
2019,호남신학대학교,본교,67.24,79.59
2019,호서대학교,본교,71.03,70.05
2019,호원대학교,본교,64.19,56.54
2019,홍익대학교,본교,77.58,67.52
2019,화신사이버대학교,본교,137.5,157.14
2020,가야대학교(김해),본교,75.19,89.81
2020,가천대학교,본교,102.84,86.77
2020,가톨릭관동대학교,본교,94.63,103.17
2020,가톨릭대학교,본교,70.45,65.61
2020,감리교신학대학교,본교,34.72,32.89
2020,강남대학교,본교,80.13,75.32
2020,강서대학교,본교,75.81,75.81
2020,건국대학교,본교,74.89,66.12
2020,건양대학교,본교,88.31,88.31
2020,건양사이버대학교,본교,126.67,105.56
2020,경기대학교,본교,79.78,74.93
2020,경남대학교,본교,72.56,78.56
2020,경동대학교,본교,118.18,94.55
2020,경성대학교,본교,76.71,72.76
2020,경운대학교,본교,80.58,89.04
2020,경운대학교(산업대),본교,0.0,0.0
2020,경일대학교,본교,79.69,75.22
2020,경주대학교,본교,43.71,126.92
2020,경희대학교,본교,95.19,79.77
2020,경희사이버대학교,본교,106.12,104.0
2020,계명대학교,본교,87.07,81.93
2020,고려대학교,본교,100.34,94.8
2020,고려사이버대학교,본교,112.82,91.67
2020,고신대학교,본교,112.96,117.31
2020,광신대학교,본교,89.29,96.15
2020,광운대학교,본교,78.8,69.57
2020,광주가톨릭대학교,본교,180.0,300.0
2020,광주대학교,본교,78.29,74.42
2020,광주여자대학교,본교,72.38,70.43
2020,국민대학교,본교,90.85,76.1
2020,국제사이버대학교,본교,100.0,88.24
2020,극동대학교,본교,73.98,79.67
2020,글로벌사이버대학교,본교,106.25,106.25
2020,금강대학교,본교,60.87,82.35
2020,김천대학교,본교,82.21,88.74
2020,꽃동네대학교,본교,96.15,100.0
2020,나사렛대학교,본교,71.43,68.18
2020,남부대학교,본교,74.07,70.59
2020,남서울대학교,본교,77.21,70.79
2020,남서울대학교(산업대),본교,0.0,0.0
2020,단국대학교,본교,80.31,74.0
2020,대구가톨릭대학교,본교,90.95,88.68
2020,대구대학교,본교,70.09,69.6
2020,대구사이버대학교,본교,114.29,109.09
2020,대구예술대학교,본교,40.91,75.0
2020,대구한의대학교,본교,67.96,63.73
2020,대신대학교,본교,100.0,112.9
2020,대전가톨릭대학교,본교,100.0,300.0
2020,대전대학교,본교,71.49,70.47
2020,대전신학대학교,본교,68.75,110.0
2020,대진대학교,본교,69.89,69.51
2020,덕성여자대학교,본교,73.39,69.2
2020,동국대학교,본교,89.97,79.67
2020,동덕여자대학교,본교,70.06,67.36
2020,동명대학교,본교,78.41,72.06
2020,동서대학교,본교,77.99,73.0
2020,동신대학교,본교,75.57,75.14
2020,동아대학교,본교,82.74,79.1
2020,동양대학교,본교,69.48,73.63
2020,동의대학교,본교,75.26,75.46
2020,디지털서울문화예술대학교,본교,115.79,115.79
2020,루터대학교,본교,100.0,105.56
2020,명지대학교,본교,82.72,79.35
2020,목원대학교,본교,76.73,76.53
2020,목포가톨릭대학교,본교,70.83,65.38
2020,배재대학교,본교,74.09,73.91
2020,백석대학교,본교,75.89,73.83
2020,부산가톨릭대학교,본교,79.68,74.87
2020,부산디지털대학교,본교,126.67,146.15
2020,부산외국어대학교,본교,76.63,71.15
2020,부산장신대학교,본교,84.0,100.0
2020,사이버한국외국어대학교,본교,136.0,97.14
2020,삼육대학교,본교,83.0,72.92
2020,상명대학교,본교,85.44,71.93
2020,상지대학교,본교,70.63,79.71
2020,서강대학교,본교,73.07,75.09
2020,서경대학교,본교,86.59,75.39
2020,서울기독대학교,본교,70.73,85.29
2020,서울디지털대학교,본교,103.92,103.92
2020,서울사이버대학교,본교,107.41,92.06
2020,서울신학대학교,본교,69.72,68.75
2020,서울여자대학교,본교,68.31,66.47
2020,서울장신대학교,본교,90.24,92.5
2020,서울한영대학교,본교,85.71,92.31
2020,서원대학교,본교,73.87,71.34
2020,선문대학교,본교,74.18,71.49
2020,성결대학교,본교,75.2,73.18
2020,성공회대학교,본교,75.65,78.38
2020,성균관대학교,본교,129.42,105.54
2020,성신여자대학교,본교,66.67,67.7
2020,세명대학교,본교,70.57,69.13
2020,세종대학교,본교,84.18,73.82
2020,세종사이버대학교,본교,102.78,80.43
2020,세한대학교,본교,76.34,75.94
2020,송원대학교,본교,79.08,82.88
2020,수원가톨릭대학교,본교,57.89,137.5
2020,수원대학교,본교,65.01,67.84
2020,숙명여자대학교,본교,78.22,78.5
2020,순복음총회신학교,본교,93.33,155.56
2020,순천향대학교,본교,161.01,155.87
2020,숭실대학교,본교,81.34,68.82
2020,숭실사이버대학교,본교,140.0,106.06
2020,신경대학교,본교,77.08,132.14
2020,신라대학교,본교,72.35,72.35
2020,신한대학교,본교,104.71,93.68
2020,아세아연합신학대학교,본교,70.89,98.25
2020,아주대학교,본교,107.89,99.18
2020,안양대학교,본교,72.41,72.1
2020,연세대학교,본교,114.25,99.14
2020,영남대학교,본교,79.75,78.55
2020,영남신학대학교,본교,76.32,78.38
2020,영산대학교,본교,75.37,72.66
2020,영산선학대학교,본교,150.0,600.0
2020,예수대학교,본교,77.78,75.0
2020,예원예술대학교,본교,116.67,96.55
2020,용인대학교,본교,66.98,64.97
2020,우석대학교,본교,82.29,75.6
2020,우송대학교,본교,88.28,70.48
2020,우송대학교(산업대),본교,0.0,0.0
2020,울산대학교,본교,157.08,152.63
2020,원광대학교,본교,80.67,82.74
2020,원광디지털대학교,본교,100.0,92.59
2020,위덕대학교,본교,69.01,78.67
2020,유원대학교,본교,72.97,75.84
2020,을지대학교,본교,368.49,349.35
2020,이화여자대학교,본교,90.93,89.59
2020,인제대학교,본교,177.17,180.04
2020,인천가톨릭대학교,본교,316.67,380.0
2020,인하대학교,본교,92.23,80.29
2020,장로회신학대학교,본교,63.71,64.23
2020,전주대학교,본교,73.17,67.56
2020,정석대학,본교,0.0,0.0
2020,제주국제대학교,본교,44.44,113.21
2020,조선대학교,본교,71.38,71.18
2020,중부대학교,본교,76.14,71.94
2020,중앙대학교,본교,95.06,78.45
2020,중앙승가대학교,본교,60.0,136.36
2020,중원대학교,본교,71.07,67.31
2020,차의과학대학교,본교,196.89,189.32
2020,창신대학교,본교,84.11,87.38
2020,청운대학교,본교,75.21,58.9
2020,청주대학교,본교,72.4,70.15
2020,초당대학교,본교,74.83,72.44
2020,총신대학교,본교,65.12,62.22
2020,추계예술대학교,본교,76.47,81.25
2020,칼빈대학교,본교,87.1,60.0
2020,평택대학교,본교,72.73,70.94
2020,포항공과대학교,본교,116.87,139.23
2020,한국국제대학교,본교,60.16,100.0
2020,한국기술교육대학교,본교,94.47,88.26
2020,한국산업기술대학교,본교,89.26,83.39
2020,한국산업기술대학교(산업대),본교,0.0,0.0
2020,한국성서대학교,본교,84.91,77.59
2020,한국열린사이버대학교,본교,94.12,53.33
2020,한국외국어대학교,본교,88.54,77.54
2020,한국침례신학대학교,본교,39.13,45.0
2020,한국항공대학교,본교,82.35,75.34
2020,한남대학교,본교,75.4,75.13
2020,한동대학교,본교,95.76,78.22
2020,한라대학교,본교,75.0,72.83
2020,한려대학교,본교,61.19,178.26
2020,한림대학교,본교,180.19,175.68
2020,한북대학교,본교,0.0,0.0
2020,한서대학교,본교,80.54,73.3
2020,한성대학교,본교,82.13,75.72
2020,한세대학교,본교,79.25,78.75
2020,한신대학교,본교,75.42,71.77
2020,한양대학교,본교,96.9,86.42
2020,한양사이버대학교,본교,126.67,91.57
2020,한일장신대학교,본교,74.19,71.88
2020,협성대학교,본교,70.39,74.74
2020,호남대학교,본교,81.25,72.99
2020,호남신학대학교,본교,64.91,74.0
2020,호서대학교,본교,77.71,70.61
2020,호원대학교,본교,72.65,62.79
2020,홍익대학교,본교,79.52,69.49
2020,화신사이버대학교,본교,112.5,128.57
2021,가야대학교(김해),본교,72.36,87.25
2021,가천대학교,본교,103.86,85.04
2021,가톨릭관동대학교,본교,96.17,111.2
2021,가톨릭꽃동네대학교,본교,92.31,100.0
2021,가톨릭대학교,본교,71.99,68.35
2021,감리교신학대학교,본교,36.11,35.62
2021,강남대학교,본교,79.8,76.45
2021,강서대학교,본교,93.33,71.79
2021,건국대학교,본교,70.33,62.17
2021,건양대학교,본교,82.78,88.03
2021,건양사이버대학교,본교,120.0,100.0
2021,경기대학교,본교,85.47,80.75
2021,경남대학교,본교,76.68,84.45
2021,경동대학교,본교,165.0,106.45
2021,경성대학교,본교,79.55,76.09
2021,경운대학교,본교,81.4,88.74
2021,경운대학교(산업대),본교,0.0,0.0
2021,경일대학교,본교,78.82,73.98
2021,경주대학교,본교,39.47,142.86
2021,경희대학교,본교,92.46,74.9
2021,경희사이버대학교,본교,108.16,94.64
2021,계명대학교,본교,86.87,80.5
2021,고려대학교,본교,102.17,95.25
2021,고려사이버대학교,본교,115.0,86.79
2021,고신대학교,본교,112.31,117.58
2021,광신대학교,본교,85.96,96.08
2021,광운대학교,본교,79.57,68.81
2021,광주가톨릭대학교,본교,180.0,360.0
2021,광주대학교,본교,77.3,75.45
2021,광주여자대학교,본교,79.12,77.01
2021,국민대학교,본교,92.19,75.36
2021,국제사이버대학교,본교,106.67,94.12
2021,극동대학교,본교,75.0,90.0
2021,글로벌사이버대학교,본교,88.89,133.33
2021,금강대학교,본교,85.71,150.0
2021,김천대학교,본교,84.97,92.2
2021,나사렛대학교,본교,80.6,82.38
2021,남부대학교,본교,77.5,70.86
2021,남서울대학교,본교,77.21,72.49
2021,단국대학교,본교,82.45,76.07
2021,대구가톨릭대학교,본교,89.36,91.55
2021,대구대학교,본교,70.88,72.71
2021,대구사이버대학교,본교,120.0,104.35
2021,대구예술대학교,본교,40.48,85.0
2021,대구한의대학교,본교,67.49,65.51
2021,대신대학교,본교,97.14,109.68
2021,대전가톨릭대학교,본교,100.0,300.0
2021,대전대학교,본교,71.34,70.29
2021,대전신학대학교,본교,68.75,137.5
2021,대진대학교,본교,70.39,68.48
2021,덕성여자대학교,본교,93.39,84.64
2021,동국대학교,본교,94.05,83.16
2021,동덕여자대학교,본교,74.3,69.57
2021,동명대학교,본교,79.89,75.6
2021,동서대학교,본교,79.87,78.18
2021,동신대학교,본교,73.78,74.85
2021,동아대학교,본교,84.83,81.1
2021,동양대학교,본교,72.04,79.58
2021,동의대학교,본교,75.59,75.39
2021,디지털서울문화예술대학교,본교,110.53,116.67
2021,루터대학교,본교,94.44,100.0
2021,명지대학교,본교,80.51,76.82
2021,목원대학교,본교,76.15,78.16
2021,목포가톨릭대학교,본교,83.33,83.33
2021,배재대학교,본교,74.88,76.54
2021,백석대학교,본교,74.1,72.67
2021,부산가톨릭대학교,본교,77.54,74.36
2021,부산디지털대학교,본교,113.33,121.43
2021,부산외국어대학교,본교,79.29,78.82
2021,부산장신대학교,본교,83.33,100.0
2021,사이버한국외국어대학교,본교,128.0,88.89
2021,삼육대학교,본교,87.35,75.95
2021,상명대학교,본교,88.54,76.58
2021,상지대학교,본교,72.45,89.18
2021,서강대학교,본교,73.2,72.55
2021,서경대학교,본교,93.38,77.68
2021,서울기독대학교,본교,64.29,84.38
2021,서울디지털대학교,본교,100.0,91.23
2021,서울사이버대학교,본교,111.11,75.0
2021,서울신학대학교,본교,81.29,77.93
2021,서울여자대학교,본교,68.81,67.77
2021,서울장신대학교,본교,87.8,100.0
2021,서울한영대학교,본교,76.74,84.62
2021,서원대학교,본교,78.71,76.97
2021,선문대학교,본교,79.39,76.52
2021,성결대학교,본교,85.43,84.11
2021,성공회대학교,본교,77.19,80.73
2021,성균관대학교,본교,129.08,103.89
2021,성신여자대학교,본교,71.15,70.11
2021,세명대학교,본교,77.26,80.59
2021,세종대학교,본교,88.49,75.62
2021,세종사이버대학교,본교,108.33,73.58
2021,세한대학교,본교,76.4,72.34
2021,송원대학교,본교,75.68,74.67
2021,수원가톨릭대학교,본교,57.89,111.11
2021,수원대학교,본교,63.47,68.53
2021,숙명여자대학교,본교,76.36,75.04
2021,순복음총회신학교,본교,92.86,162.5
2021,순천향대학교,본교,161.01,156.4
2021,숭실대학교,본교,83.57,70.0
2021,숭실사이버대학교,본교,152.0,105.56
2021,신경대학교,본교,78.72,160.87
2021,신라대학교,본교,75.81,80.05
2021,신한대학교,본교,102.35,93.55
2021,아신대학교,본교,69.23,96.43
2021,아주대학교,본교,109.91,99.2
2021,안양대학교,본교,73.5,78.18
2021,연세대학교,본교,114.73,97.41
2021,영남대학교,본교,82.62,81.61
2021,영남신학대학교,본교,73.68,75.68
2021,영산대학교,본교,79.84,85.83
2021,영산선학대학교,본교,137.5,550.0
2021,예수대학교,본교,76.92,71.43
2021,예원예술대학교,본교,119.57,96.49
2021,용인대학교,본교,66.67,69.08
2021,우석대학교,본교,83.46,77.94
2021,우송대학교,본교,94.82,78.04
2021,우송대학교(산업대),본교,0.0,0.0
2021,울산대학교,본교,160.25,158.48
2021,원광대학교,본교,83.9,87.51
2021,원광디지털대학교,본교,96.0,85.71
2021,위덕대학교,본교,68.26,81.43
2021,유원대학교,본교,71.02,79.11
2021,을지대학교,본교,1266.67,1013.33
2021,이화여자대학교,본교,91.12,87.84
2021,인제대학교,본교,175.04,186.96
2021,인천가톨릭대학교,본교,350.0,525.0
2021,인하대학교,본교,92.75,79.67
2021,장로회신학대학교,본교,64.52,66.12
2021,전주대학교,본교,80.27,73.25
2021,정석대학,본교,0.0,0.0
2021,제주국제대학교,본교,52.54,140.91
2021,조선대학교,본교,76.69,79.5
2021,중부대학교,본교,81.12,80.1
2021,중앙대학교,본교,95.06,76.6
2021,중앙승가대학교,본교,72.0,200.0
2021,중원대학교,본교,77.78,72.41
2021,차의과학대학교,본교,205.8,203.08
2021,창신대학교,본교,77.98,86.73
2021,청운대학교,본교,79.66,66.43
2021,청주대학교,본교,76.62,74.77
2021,초당대학교,본교,79.87,74.84
2021,총신대학교,본교,63.53,60.67
2021,추계예술대학교,본교,77.61,77.61
2021,칼빈대학교,본교,87.1,67.5
2021,평택대학교,본교,73.23,74.36
2021,포항공과대학교,본교,114.8,132.26
2021,한국국제대학교,본교,55.26,108.62
2021,한국기술교육대학교,본교,97.5,92.42
2021,한국산업기술대학교,본교,86.87,78.18
2021,한국산업기술대학교(산업대),본교,0.0,0.0
2021,한국성서대학교,본교,86.54,76.27
2021,한국열린사이버대학교,본교,118.75,61.29
2021,한국외국어대학교,본교,86.2,74.89
2021,한국침례신학대학교,본교,46.02,59.77
2021,한국항공대학교,본교,83.5,76.79
2021,한남대학교,본교,80.71,81.74
2021,한동대학교,본교,90.3,72.68
2021,한라대학교,본교,77.65,82.5
2021,한려대학교,본교,60.0,163.64
2021,한림대학교,본교,174.48,172.5
2021,한북대학교,본교,0.0,0.0
2021,한서대학교,본교,82.48,76.47
2021,한성대학교,본교,82.45,75.57
2021,한세대학교,본교,76.1,79.08
2021,한신대학교,본교,81.2,74.22
2021,한양대학교,본교,97.0,82.39
2021,한양사이버대학교,본교,122.95,82.42
2021,한일장신대학교,본교,70.97,78.57
2021,협성대학교,본교,77.11,79.49
2021,호남대학교,본교,86.65,77.04
2021,호남신학대학교,본교,64.29,81.82
2021,호서대학교,본교,85.27,81.44
2021,호원대학교,본교,73.73,63.75
2021,홍익대학교,본교,80.54,69.63
2021,화신사이버대학교,본교,125.0,111.11
2022,가야대학교(김해),본교,71.05,86.17
2022,가천대학교,본교,105.76,87.08
2022,가톨릭관동대학교,본교,94.25,112.95
2022,가톨릭꽃동네대학교,본교,88.46,100.0
2022,가톨릭대학교,본교,76.2,70.42
2022,감리교신학대학교,본교,36.11,40.63
2022,강남대학교,본교,79.87,79.33
2022,강서대학교,본교,88.33,69.74
2022,건국대학교,본교,66.42,59.49
2022,건양대학교,본교,75.17,86.82
2022,건양사이버대학교,본교,113.33,94.44
2022,경기대학교,본교,80.31,78.22
2022,경남대학교,본교,73.14,80.08
2022,경동대학교,본교,207.14,126.09
2022,경성대학교,본교,75.26,75.0
2022,경운대학교,본교,76.03,85.19
2022,경운대학교(산업대),본교,0.0,0.0
2022,경일대학교,본교,77.43,72.65
2022,경주대학교,본교,31.37,123.08
2022,경희대학교,본교,92.27,74.85
2022,경희사이버대학교,본교,106.12,91.23
2022,계명대학교,본교,85.63,81.54
2022,고려대학교,본교,103.0,95.75
2022,고려사이버대학교,본교,112.82,83.02
2022,고신대학교,본교,108.89,120.0
2022,광신대학교,본교,86.21,98.04
2022,광운대학교,본교,78.1,68.91
2022,광주가톨릭대학교,본교,180.0,360.0
2022,광주대학교,본교,76.73,76.49
2022,광주여자대학교,본교,75.0,72.19
2022,국민대학교,본교,89.91,74.39
2022,국제사이버대학교,본교,113.33,100.0
2022,극동대학교,본교,73.94,93.92
2022,글로벌사이버대학교,본교,105.56,158.33
2022,금강대학교,본교,75.0,150.0
2022,김천대학교,본교,82.19,91.6
2022,나사렛대학교,본교,75.86,77.19
2022,남부대학교,본교,74.68,69.82
2022,남서울대학교,본교,77.12,72.19
2022,단국대학교,본교,76.21,69.5
2022,대구가톨릭대학교,본교,89.49,94.3
2022,대구대학교,본교,70.01,72.28
2022,대구사이버대학교,본교,120.0,96.0
2022,대구예술대학교,본교,39.24,103.33
2022,대구한의대학교,본교,67.22,67.97
2022,대신대학교,본교,80.0,93.33
2022,대전가톨릭대학교,본교,100.0,400.0
2022,대전대학교,본교,69.55,69.25
2022,대전신학대학교,본교,50.0,100.0
2022,대진대학교,본교,71.87,68.44
2022,덕성여자대학교,본교,91.42,84.19
2022,동국대학교,본교,91.2,81.36
2022,동덕여자대학교,본교,72.59,69.76
2022,동명대학교,본교,79.36,78.45
2022,동서대학교,본교,79.37,77.8
2022,동신대학교,본교,72.33,72.75
2022,동아대학교,본교,83.19,81.12
2022,동양대학교,본교,71.15,75.51
2022,동의대학교,본교,74.87,76.27
2022,디지털서울문화예술대학교,본교,94.74,100.0
2022,루터대학교,본교,94.44,100.0
2022,명지대학교,본교,76.2,72.9
2022,목원대학교,본교,74.55,76.72
2022,목포가톨릭대학교,본교,82.61,79.17
2022,배재대학교,본교,70.29,72.21
2022,백석대학교,본교,74.85,71.76
2022,부산가톨릭대학교,본교,77.72,73.71
2022,부산디지털대학교,본교,126.67,135.71
2022,부산외국어대학교,본교,74.62,77.43
2022,부산장신대학교,본교,82.61,118.75
2022,사이버한국외국어대학교,본교,120.0,88.24
2022,삼육대학교,본교,85.32,74.14
2022,상명대학교,본교,85.81,75.57
2022,상지대학교,본교,66.82,90.4
2022,서강대학교,본교,71.3,69.57
2022,서경대학교,본교,92.96,76.52
2022,서울기독대학교,본교,69.05,100.0
2022,서울디지털대학교,본교,117.31,107.02
2022,서울사이버대학교,본교,109.09,69.77
2022,서울신학대학교,본교,78.83,80.0
2022,서울여자대학교,본교,71.38,70.3
2022,서울장신대학교,본교,85.37,106.06
2022,서울한영대학교,본교,74.42,82.05
2022,서원대학교,본교,75.24,75.48
2022,선문대학교,본교,74.12,71.11
2022,성결대학교,본교,78.74,78.74
2022,성공회대학교,본교,76.52,85.44
2022,성균관대학교,본교,128.04,107.55
2022,성신여자대학교,본교,71.81,70.26
2022,세명대학교,본교,75.13,81.53
2022,세종대학교,본교,89.43,76.28
2022,세종사이버대학교,본교,114.29,72.73
2022,세한대학교,본교,73.53,64.43
2022,송원대학교,본교,70.83,67.11
2022,수원가톨릭대학교,본교,47.37,100.0
2022,수원대학교,본교,63.58,69.6
2022,숙명여자대학교,본교,75.09,75.35
2022,순복음총회신학교,본교,108.33,216.67
2022,순천향대학교,본교,160.9,158.16
2022,숭실대학교,본교,79.19,64.64
2022,숭실사이버대학교,본교,160.0,105.26
2022,신라대학교,본교,73.22,82.4
2022,신한대학교,본교,103.53,102.33
2022,아신대학교,본교,71.05,105.88
2022,아주대학교,본교,111.66,99.47
2022,안양대학교,본교,71.43,73.99
2022,연세대학교,본교,113.96,96.6
2022,영남대학교,본교,84.64,84.57
2022,영남신학대학교,본교,68.42,76.47
2022,영산대학교,본교,82.26,90.27
2022,영산선학대학교,본교,137.5,550.0
2022,예수대학교,본교,76.92,71.43
2022,예원예술대학교,본교,117.78,92.98
2022,용인대학교,본교,65.48,69.05
2022,우석대학교,본교,79.47,74.94
2022,우송대학교,본교,79.02,63.41
2022,우송대학교(산업대),본교,0.0,0.0
2022,울산대학교,본교,157.74,161.57
2022,원광대학교,본교,81.51,91.61
2022,원광디지털대학교,본교,108.0,90.0
2022,위덕대학교,본교,68.29,84.21
2022,유원대학교,본교,74.27,79.87
2022,을지대학교,본교,1320.83,1093.1
2022,이화여자대학교,본교,92.0,90.07
2022,인제대학교,본교,177.11,192.63
2022,인천가톨릭대학교,본교,380.0,475.0
2022,인하대학교,본교,95.66,83.4
2022,장로회신학대학교,본교,64.52,67.23
2022,전주대학교,본교,70.71,64.73
2022,정석대학,본교,0.0,0.0
2022,제주국제대학교,본교,55.77,165.71
2022,조선대학교,본교,73.64,77.65
2022,중부대학교,본교,75.77,78.99
2022,중앙대학교,본교,98.57,79.93
2022,중앙승가대학교,본교,72.0,225.0
2022,중원대학교,본교,77.42,75.0
2022,차의과학대학교,본교,209.29,198.74
2022,창신대학교,본교,82.18,88.3
2022,청운대학교,본교,72.84,60.36
2022,청주대학교,본교,69.77,68.47
2022,초당대학교,본교,79.87,75.32
2022,총신대학교,본교,73.21,73.65
2022,추계예술대학교,본교,84.85,78.87
2022,칼빈대학교,본교,106.25,68.0
2022,평택대학교,본교,70.53,77.91
2022,포항공과대학교,본교,114.57,129.22
2022,한국공학대학교,본교,86.53,76.72
2022,한국국제대학교,본교,60.4,160.53
2022,한국기술교육대학교,본교,96.0,89.72
2022,한국산업기술대학교(산업대),본교,0.0,0.0
2022,한국성서대학교,본교,83.02,77.19
2022,한국열린사이버대학교,본교,113.33,56.67
2022,한국외국어대학교,본교,83.96,75.76
2022,한국침례신학대학교,본교,47.66,61.45
2022,한국항공대학교,본교,82.93,72.03
2022,한남대학교,본교,75.95,74.6
2022,한동대학교,본교,91.07,74.63
2022,한라대학교,본교,75.3,85.03
2022,한림대학교,본교,174.2,177.44
2022,한북대학교,본교,0.0,0.0
2022,한서대학교,본교,79.52,75.86
2022,한성대학교,본교,82.55,74.02
2022,한세대학교,본교,73.58,78.0
2022,한신대학교,본교,77.45,72.51
2022,한양대학교,본교,103.74,88.56
2022,한양사이버대학교,본교,127.42,84.04
2022,한일장신대학교,본교,70.97,80.0
2022,협성대학교,본교,73.76,79.26
2022,호남대학교,본교,85.21,75.0
2022,호남신학대학교,본교,69.81,86.05
2022,호서대학교,본교,79.69,78.83
2022,호원대학교,본교,69.44,58.59
2022,홍익대학교,본교,78.0,65.68
2022,화성의과학대학교,본교,72.34,170.0
2022,화신사이버대학교,본교,128.57,100.0
2023,가야대학교(김해),본교,71.03,87.36
2023,가천대학교,본교,103.76,82.43
2023,가톨릭관동대학교,본교,94.19,122.33
2023,가톨릭꽃동네대학교,본교,85.19,95.83
2023,가톨릭대학교,본교,75.92,65.53
2023,감리교신학대학교,본교,37.14,42.62
2023,강남대학교,본교,77.85,75.32
2023,강서대학교,본교,88.33,68.83
2023,건국대학교,본교,67.21,59.16
2023,건양대학교,본교,76.92,85.27
2023,건양사이버대학교,본교,112.5,94.74
2023,경기대학교,본교,80.81,72.17
2023,경남대학교,본교,76.3,82.73
2023,경동대학교,본교,357.14,80.65
