reference_year,evaluation_cycle,university_name,founding_type,region_name,source_file_name,undergrad_enrolled_within_quota,undergrad_enrolled_total,total_enrolled_students_basis_1,total_enrolled_students_basis_2,total_enrolled_students_basis_3,full_time_faculty_count,legal_faculty_quota,full_time_faculty_rate_pct_original,full_time_faculty_rate_pct_recalculated,adjunct_faculty_rate_pct_original,faculty_combined_rate_pct_original,building_facility_area_sqm,building_required_area_sqm,building_facility_rate_pct_original,building_facility_rate_pct_recalculated,freshman_admissions_within_quota,freshman_recruitment_quota,freshman_fill_rate_pct_original,freshman_fill_rate_pct_recalculated,enrolled_students_within_quota,adjusted_student_quota,student_fill_rate_pct_original,student_fill_rate_pct_recalculated,student_recruitment_performance_pct_original,total_education_cost_krw,tuition_revenue_for_education_return_krw,education_cost_return_rate_pct_original,education_cost_return_rate_pct_recalculated,scholarship_amount_krw,tuition_revenue_for_scholarship_krw,scholarship_ratio_pct_original,scholarship_ratio_pct_recalculated,tuition_revenue_for_operating_revenue_ratio_krw,operating_revenue_for_tuition_ratio_krw,tuition_revenue_ratio_pct_original,tuition_revenue_ratio_pct_recalculated,donation_amount_krw,operating_revenue_for_donation_ratio_krw,donation_ratio_pct_original,donation_ratio_pct_recalculated,corporate_transfer_amount_krw,operating_revenue_for_corporate_transfer_krw,corporate_transfer_ratio_pct_original,corporate_transfer_ratio_pct_recalculated,legal_burden_paid_krw,legal_burden_standard_krw,legal_burden_rate_pct_original,legal_burden_rate_pct_recalculated,corporate_transfer_for_corporate_finance_krw,corporate_general_account_finance_scale_krw,corporate_finance_transfer_ratio_pct_original,corporate_finance_transfer_ratio_pct_recalculated,lecturer_pay_total_krw,lecture_hours_total,lecturer_hourly_pay_krw_original,lecturer_hourly_pay_krw_recalculated,internal_research_funds_thousand_krw,full_time_faculty_count_internal_research,internal_research_funds_per_faculty_thousand_krw_original,internal_research_funds_per_faculty_thousand_krw_recalculated,staff_enrolled_students,staff_count,students_per_staff_original,students_per_staff_recalculated,dormitory_capacity,dormitory_enrolled_students,dormitory_accommodation_rate_pct_original,dormitory_accommodation_rate_pct_recalculated,dormitory_domestic_residents,dormitory_domestic_enrolled_students,dormitory_domestic_accommodation_rate_pct_original,dormitory_domestic_accommodation_rate_pct_recalculated,library_material_purchase_expense_krw,library_student_count,library_material_purchase_per_student_krw_original,library_material_purchase_per_student_krw_recalculated,library_staff_count,library_staff_enrolled_students,library_staff_per_1000_students_original,library_staff_per_1000_students_recalculated,domestic_paper_count,full_time_faculty_count_domestic_paper,domestic_papers_per_faculty_original,domestic_papers_per_faculty_recalculated,sci_paper_count,full_time_faculty_count_sci_paper,sci_papers_per_faculty_original,sci_papers_per_faculty_recalculated,book_count,full_time_faculty_count_book,books_per_faculty_original,books_per_faculty_recalculated,external_research_funds_thousand_krw,full_time_faculty_count_external_research,external_research_funds_per_faculty_thousand_krw_original,external_research_funds_per_faculty_thousand_krw_recalculated,research_performance_vs_standard_original,employment_count,graduate_count,employment_rate_pct_original,employment_rate_pct_recalculated,career_success_count,career_target_count,graduate_career_performance_pct_original,graduate_career_performance_pct_recalculated
2020,3,추계예술대학교,사립,서울,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,1064.0,1111.0,1260.0,1260.0,1260.0,52.0,68.0,76.47058,76.47059,,,33603.0,19933.0,168.57974,168.57974,266.0,270.0,98.51851,98.51852,1064.0,1097.0,96.99179,96.9918,,16946708574.0,11086765830.0,152.85529,152.85529,1582296300.0,9662190830.0,16.37616,16.37616,11086765830.0,19773477393.0,56.06887,56.06887,2900333217.0,19773477393.0,14.66779,14.6678,100000000.0,19773477393.0,0.50572,0.50573,,,,,,,,,524280000.0,9840.0,53280.4878,53280.4878,20000.0,52.0,384.61538,384.61538,1260.0,39.0,32.30769,32.30769,166.0,1193.0,13.9145,13.9145,,,,,120953500.0,1325.0,91285.66037,91285.66038,2.0,1260.0,1.5873,1.5873,1.4167,52.0,0.02724,0.02724,0.0,52.0,0.0,0.0,0.5,52.0,0.00961,0.00962,0.0,52.0,0.0,0.0,0.0,107.0,223.0,47.98206,47.98206,,,,
2020,3,충남대학교,국립,대전,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,16008.0,17670.0,22452.0,22452.0,22452.0,736.0,1086.0,67.77163,67.77164,,,478146.0,309842.0,154.31929,154.3193,3422.0,3430.0,99.76676,99.76676,16008.0,14257.0,112.28168,112.28169,,384310255575.0,82928911909.0,463.42131,463.42132,14706970720.0,68309034270.0,21.53005,21.53005,82928911909.0,269575004209.0,30.76283,30.76283,2619503240.0,269575004209.0,0.97171,0.97172,,,,,,,,,,,,,3697312650.0000005,42116.3,87788.16396,87788.16397,4797169.0,990.0,4845.62525,4845.62525,22452.0,790.0,28.42025,28.42025,4977.0,21552.0,23.09298,23.09298,,,,,3915742332.0,22773.0,171946.70583,171946.70584,29.6,22452.0,1.31836,1.31837,529.0602,990.0,0.5344,0.5344,545.1752,990.0,0.55068,0.55068,45.1699,990.0,0.04562,0.04563,107977823.0,990.0,109068.50808,109068.50808,0.0,2046.0,3349.0,61.09286,61.09286,,,,
2020,3,충북대학교,국립,충북,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,11718.0,13277.0,16466.0,16466.0,16466.0,603.0,805.0,74.90683,74.90683,,,390610.0,231088.0,169.03084,169.03085,2738.0,2742.0,99.85412,99.85412,11718.0,11373.0,103.0335,103.0335,,275385146977.0,61352984867.0,448.8537,448.85371,13166174950.0,54771448843.0,24.03839,24.03839,61352984867.0,210991291824.0,29.07844,29.07844,2829368453.0,210991291824.0,1.34098,1.34099,,,,,,,,,,,,,2466910800.0,29767.0,82874.01484,82874.01485,1835100.0,755.0,2430.59602,2430.59603,16466.0,535.0,30.77757,30.77757,4121.0,15618.0,26.38622,26.38622,,,,,2016132125.0,16858.0,119594.97716,119594.97716,26.2,16466.0,1.59115,1.59116,437.06980000000004,755.0,0.5789,0.5789,408.3627,755.0,0.54087,0.54088,39.725500000000004,755.0,0.05261,0.05262,74486210.0,755.0,98657.23178,98657.23179,0.0,1570.0,2752.0,57.04941,57.04942,,,,
2020,3,칼빈대학교,사립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,320.0,579.0,997.0,997.0,997.0,27.0,45.0,60.0,60.0,,,11359.0,5764.0,197.068,197.06801,92.0,92.0,100.0,100.0,320.0,368.0,86.95652,86.95652,,8108271508.0,7544227800.0,107.47649,107.47649,879075320.0,3430302800.0,25.62675,25.62676,7544227800.0,9254682258.0,81.51795,81.51796,300690000.0,9254682258.0,3.24905,3.24906,130784810.0,9254682258.0,1.41317,1.41317,,,,,,,,,160050000.0,3135.0,51052.63157,51052.63158,0.0,27.0,0.0,0.0,997.0,28.0,35.60714,35.60714,202.0,813.0,24.84624,24.84625,,,,,43832444.0,1224.0,35810.82026,35810.82026,2.0,997.0,2.00601,2.00602,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.3667,27.0,0.01358,0.01358,0.0,27.0,0.0,0.0,0.0,43.0,49.0,87.7551,87.7551,,,,
2020,3,평택대학교,사립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,3277.0,3854.0,4373.0,4373.0,4373.0,144.0,203.0,70.93596,70.93596,,,77220.0,55832.0,138.30778,138.30778,855.0,859.0,99.53434,99.53434,3277.0,3420.0,95.81871,95.81871,,42003766123.0,31167328182.0,134.76858,134.76858,5034366777.0,26872399014.0,18.73434,18.73434,31167328182.0,45653619423.0,68.26912,68.26913,422303071.0,45653619423.0,0.92501,0.92502,280650000.0,45653619423.0,0.61473,0.61474,,,,,,,,,356400000.0,6600.0,54000.0,54000.0,143000.0,144.0,993.05555,993.05556,4373.0,90.0,48.58888,48.58889,1153.0,4079.0,28.26673,28.26673,,,,,302569312.0,4203.0,71988.89174,71988.89174,3.8,4373.0,0.86896,0.86897,81.227,144.0,0.56407,0.56408,15.4487,144.0,0.10728,0.10728,10.059499999999998,144.0,0.06985,0.06986,2812715.0,144.0,19532.74305,19532.74306,0.0,538.0,894.0,60.17897,60.17897,,,,
2020,3,포항공과대학교,사립,경북,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,1398.0,1442.0,3227.0,3227.0,3227.0,291.0,249.0,116.86746,116.86747,,,322690.0,59388.0,543.35892,543.35893,320.0,320.0,100.0,100.0,1398.0,1280.0,109.21875,109.21875,,311524360552.0,22550707000.0,1381.43944,1381.43944,4240861781.0,7431590500.0,57.06533,57.06533,22550707000.0,144288709868.0,15.62887,15.62888,3391607868.0,144288709868.0,2.35057,2.35057,61541786000.0,144288709868.0,42.65183,42.65184,,,,,,,,,11250000.0,135.0,83333.33333,83333.33333,8672264.0,291.0,29801.5945,29801.5945,3227.0,344.0,9.38081,9.38081,3434.0,3134.0,109.57243,109.57243,,,,,4126025557.0,3176.0,1299126.43482,1299126.43482,11.6,3227.0,3.59466,3.59467,17.7947,291.0,0.06115,0.06115,340.73269999999997,291.0,1.1709,1.1709,6.737299999999999,291.0,0.02315,0.02315,160695276.0,291.0,552217.44329,552217.4433,0.0,80.0,108.0,74.07407,74.07407,,,,
2020,3,한경국립대학교,국립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,4757.0,5208.0,5690.0,5690.0,5690.0,200.0,281.0,71.17437,71.17438,,,132423.0,82096.0,161.30262,161.30262,1134.0,1143.0,99.21259,99.2126,4757.0,4766.0,99.81116,99.81116,,62150998999.0,19736822574.0,314.8987,314.89871,4386321830.0,20015799854.0,21.91429,21.9143,19736822574.0,77278102909.0,25.53999,25.53999,433682664.0,77278102909.0,0.56119,0.5612,,,,,,,,,,,,,1412602072.5,16900.5,83583.44856,83583.44857,292900.0,200.0,1464.5,1464.5,5690.0,115.0,49.47826,49.47826,1204.0,5301.0,22.71269,22.7127,,,,,363558161.0,5773.0,62975.60384,62975.60385,6.0,5690.0,1.05448,1.05448,115.7779,200.0,0.57888,0.57889,71.4004,200.0,0.357,0.357,12.534600000000001,200.0,0.06267,0.06267,8268730.0,200.0,41343.65,41343.65,0.0,804.0,1203.0,66.83291,66.83292,,,,
2020,3,한국공학대학교,사립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,5537.0,6799.0,7160.0,7160.0,7160.0,266.0,319.0,83.38557,83.38558,,,126001.0,110348.0,114.18512,114.18512,1381.0,1382.0,99.92764,99.92764,5537.0,5520.0,100.30797,100.30797,,112318059498.0,61531512310.0,182.53745,182.53746,11648863166.0,57707216860.0,20.18614,20.18615,61531512310.0,93837464133.0,65.57243,65.57244,722440409.0,93837464133.0,0.76988,0.76988,2492500000.0,93837464133.0,2.65618,2.65619,,,,,,,,,552705000.0,10185.0,54266.56848,54266.56848,716652.0,266.0,2694.18045,2694.18045,7160.0,149.0,48.05369,48.05369,2351.0,6168.0,38.11608,38.11608,,,,,571050970.0,7288.0,78354.96295,78354.96295,7.4,7160.0,1.03351,1.03352,57.4114,266.0,0.21583,0.21583,38.0743,266.0,0.14313,0.14314,8.4415,266.0,0.03173,0.03173,21811964.0,266.0,81999.86466,81999.86466,0.0,1128.0,1599.0,70.54409,70.54409,,,,
2020,3,한국국제대학교,사립,경남,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,1506.0,1613.0,1613.0,1613.0,1613.0,77.0,128.0,60.15625,60.15625,,,79982.0,34724.0,230.33636,230.33637,175.0,538.0,32.52788,32.52788,1506.0,2717.0,55.42878,55.42878,,19552191790.0,13519515990.0,144.62198,144.62198,2992667980.0,13514053220.0,22.14485,22.14486,13519515990.0,20389046052.0,66.30774,66.30774,69636000.0,20389046052.0,0.34153,0.34154,0.0,20389046052.0,0.0,0.0,,,,,,,,,5355000.0,119.0,45000.0,45000.0,0.0,77.0,0.0,0.0,1613.0,47.0,34.31914,34.31915,1701.0,1613.0,105.45567,105.45567,,,,,0.0,2210.0,0.0,0.0,1.5,1613.0,0.92994,0.92994,27.8858,77.0,0.36215,0.36215,1.3983999999999999,77.0,0.01816,0.01816,23.6333,77.0,0.30692,0.30693,621202.0,77.0,8067.55844,8067.55844,0.0,437.0,676.0,64.64497,64.64497,,,,
2020,3,한국기술교육대학교,사립,충남,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,3631.0,4241.0,4672.0,4672.0,4672.0,188.0,213.0,88.26291,88.26291,,,164049.0,69784.0,235.0811,235.08111,836.0,836.0,100.0,100.0,3631.0,3344.0,108.58253,108.58254,,185065908689.0,20431849708.0,905.77168,905.77168,6057458611.0,17993522228.0,33.66466,33.66466,20431849708.0,171361816225.0,11.92322,11.92322,553203472.0,171361816225.0,0.32282,0.32283,102014634000.0,171361816225.0,59.53171,59.53172,,,,,,,,,609750000.0,8013.0,76095.09546,76095.09547,2080069.0,188.0,11064.1968,11064.19681,4672.0,433.0,10.78983,10.78984,2916.0,4157.0,70.14674,70.14674,,,,,923580000.0,4857.0,190154.4163,190154.41631,4.1,4672.0,0.87756,0.87757,100.4075,188.0,0.53408,0.53408,68.0083,188.0,0.36174,0.36175,17.5025,188.0,0.09309,0.0931,28156342.0,188.0,149767.77659,149767.7766,0.0,708.0,836.0,84.68899,84.689,,,,
2020,3,한국성서대학교,사립,서울,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,951.0,1049.0,1240.0,1240.0,1240.0,45.0,58.0,77.5862,77.58621,,,20907.0,13376.0,156.30233,156.30233,222.0,223.0,99.55156,99.55157,951.0,909.0,104.62046,104.62046,,13879858580.0,8448895000.0,164.28016,164.28016,1373583380.0,6929546000.0,19.82212,19.82213,8448895000.0,17298537667.0,48.84167,48.84167,329829560.0,17298537667.0,1.90669,1.90669,560000000.0,17298537667.0,3.23726,3.23727,,,,,,,,,102080000.0,1856.0,55000.0,55000.0,19500.0,45.0,433.33333,433.33333,1240.0,54.0,22.96296,22.96296,168.0,1094.0,15.35648,15.35649,,,,,97127183.0,1280.0,75880.61171,75880.61172,2.0,1240.0,1.6129,1.6129,27.1189,45.0,0.60264,0.60264,1.3,45.0,0.02888,0.02889,6.699999999999999,45.0,0.14888,0.14889,170000.0,45.0,3777.77777,3777.77778,0.0,149.0,208.0,71.63461,71.63462,,,,
2020,3,한국외국어대학교,사립,서울,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,14622.0,17438.0,19858.0,19858.0,19858.0,680.0,877.0,77.53705,77.53706,,,296097.0,198202.0,149.39152,149.39153,3385.0,3398.0,99.61742,99.61742,14622.0,13508.0,108.24696,108.24696,,214804156838.0,150856138900.0,142.39006,142.39007,19705957659.0,121535446000.0,16.21416,16.21416,150856138900.0,221104952201.0,68.22829,68.22829,6673250645.0,221104952201.0,3.01813,3.01814,1278803850.0,221104952201.0,0.57836,0.57837,,,,,,,,,2396473200.0,49160.0,48748.43775,48748.43775,3820984.0,680.0,5619.09411,5619.09412,19858.0,348.0,57.06321,57.06322,3709.0,18935.0,19.58806,19.58806,,,,,2489525358.0,20430.0,121856.35624,121856.35624,20.6,19858.0,1.03736,1.03737,502.2947,680.0,0.73866,0.73867,144.3509,680.0,0.21228,0.21228,94.879,680.0,0.13952,0.13953,16049333.0,680.0,23601.96029,23601.96029,0.0,2098.0,3220.0,65.15527,65.15528,,,,
2020,3,한국체육대학교,국립,서울,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,2374.0,2512.0,3098.0,3098.0,3098.0,107.0,166.0,64.45783,64.45783,,,80251.0,45600.0,175.98903,175.98904,545.0,547.0,99.63436,99.63437,2374.0,2225.0,106.69662,106.69663,,39217112004.0,10094979420.0,388.48134,388.48135,2468773720.0,9150849400.0,26.97862,26.97863,10094979420.0,51497706879.0,19.60277,19.60277,291610000.0,51497706879.0,0.56625,0.56626,,,,,,,,,,,,,633906000.0,7020.0,90300.0,90300.0,199834.0,110.0,1816.67272,1816.67273,3098.0,147.0,21.07482,21.07483,960.0,2791.0,34.39627,34.39627,,,,,214386540.0,3033.0,70684.64886,70684.64886,4.0,3098.0,1.29115,1.29116,95.5586,110.0,0.86871,0.86871,4.2869,110.0,0.03897,0.03897,9.9774,110.0,0.0907,0.0907,2300042.0,110.0,20909.47272,20909.47273,0.0,336.0,501.0,67.06586,67.06587,,,,
2020,3,한국침례신학대학교,사립,대전,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,1234.0,1276.0,2001.0,2001.0,2001.0,45.0,115.0,39.13043,39.13043,,,44079.0,29592.0,148.95579,148.9558,287.0,364.0,78.84615,78.84615,1234.0,1440.0,85.69444,85.69444,,17952002047.0,12180123491.0,147.38768,147.38769,1047061235.0,7854394371.0,13.33089,13.3309,12180123491.0,21491037960.0,56.67536,56.67536,1501875685.0,21491037960.0,6.98838,6.98838,137325918.0,21491037960.0,0.63899,0.63899,,,,,,,,,95130000.0,2265.0,42000.0,42000.0,48137.0,45.0,1069.71111,1069.71111,2001.0,66.0,30.31818,30.31818,625.0,2001.0,31.23438,31.23438,,,,,168146938.0,2071.0,81191.18203,81191.18204,5.4,2001.0,2.69865,2.69865,25.758,45.0,0.5724,0.5724,0.0,45.0,0.0,0.0,9.1,45.0,0.20222,0.20222,116413.0,45.0,2586.95555,2586.95556,0.0,102.0,192.0,53.125,53.125,,,,
2020,3,한국항공대학교,사립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,3476.0,3963.0,4445.0,4445.0,4445.0,168.0,223.0,75.33632,75.33632,,,71046.0,67290.0,105.58181,105.58181,819.0,829.0,98.79372,98.79373,3476.0,3335.0,104.22788,104.22789,,89501491970.0,38655425700.0,231.53668,231.53669,6327855152.0,32988305600.0,19.18211,19.18212,38655425700.0,67824650881.0,56.99318,56.99318,1194498651.0,67824650881.0,1.76115,1.76116,3143542441.0,67824650881.0,4.6348,4.63481,,,,,,,,,310175850.0,5115.0,60640.43988,60640.43988,463000.0,168.0,2755.95238,2755.95238,4445.0,232.0,19.15948,19.15948,755.0,4210.0,17.93349,17.93349,,,,,340361813.0,4442.0,76623.55087,76623.55088,4.8,4445.0,1.07986,1.07987,59.83239999999999,168.0,0.35614,0.35615,61.9972,168.0,0.36903,0.36903,2.75,168.0,0.01636,0.01637,16595384.0,168.0,98782.04761,98782.04762,0.0,537.0,817.0,65.72827,65.72827,,,,
2020,3,한남대학교,사립,대전,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,10300.0,11091.0,12164.0,12164.0,12164.0,423.0,563.0,75.13321,75.13321,,,195406.0,171522.0,113.92474,113.92474,2678.0,2678.0,100.0,100.0,10300.0,10733.0,95.96571,95.96571,,142168577501.0,86562356380.0,164.23834,164.23834,15114127462.0,78349750230.0,19.29058,19.29059,86562356380.0,133628482069.0,64.77837,64.77837,780925842.0,133628482069.0,0.5844,0.5844,1054000000.0,133628482069.0,0.78875,0.78875,,,,,,,,,1182282900.0,20652.699999999997,57245.92426,57245.92426,779250.0,423.0,1842.19858,1842.19858,12164.0,227.0,53.5859,53.5859,1528.0,11604.0,13.16787,13.16787,,,,,953978208.0,13389.0,71250.89312,71250.89312,12.8,12164.0,1.05228,1.05229,268.1117,423.0,0.63383,0.63383,68.20790000000001,423.0,0.16124,0.16125,21.7457,423.0,0.0514,0.05141,12218542.0,423.0,28885.44208,28885.44208,0.0,1245.0,2038.0,61.0893,61.0893,,,,
2020,3,한동대학교,사립,경북,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,3462.0,3889.0,4275.0,4275.0,4275.0,158.0,202.0,78.21782,78.21782,,,117354.0,53156.0,220.77281,220.77282,730.0,730.0,100.0,100.0,3462.0,2916.0,118.72427,118.72428,,64139152344.0,31603316421.0,202.9507,202.9507,4953765795.0,25850676067.0,19.163,19.163,31603316421.0,61818126251.0,51.12305,51.12306,2870180276.0,61818126251.0,4.64294,4.64294,3520346300.0,61818126251.0,5.69468,5.69468,,,,,,,,,274960000.0,4528.0,60724.38162,60724.38163,248500.0,158.0,1572.78481,1572.78481,4275.0,151.0,28.31125,28.31126,3141.0,4189.0,74.98209,74.9821,,,,,301965795.0,4325.0,69818.68092,69818.68092,4.6,4275.0,1.07602,1.07602,71.56099999999999,158.0,0.45291,0.45292,21.000799999999998,158.0,0.13291,0.13292,13.254,158.0,0.08388,0.08389,5926691.0,158.0,37510.70253,37510.70253,0.0,464.0,664.0,69.87951,69.87952,,,,
2020,3,한라대학교,사립,강원,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,3522.0,3730.0,3771.0,3771.0,3771.0,126.0,173.0,72.83236,72.83237,,,75342.0,59324.0,127.00087,127.00088,882.0,891.0,98.98989,98.9899,3522.0,3573.0,98.57262,98.57263,,34927732939.0,23241921630.0,150.27902,150.27902,4578211533.0,22912720130.0,19.98109,19.98109,23241921630.0,38514782053.0,60.34545,60.34546,302943700.0,38514782053.0,0.78656,0.78656,2491427000.0,38514782053.0,6.46875,6.46876,,,,,,,,,302790000.0,5685.0,53261.21372,53261.21372,155085.0,126.0,1230.83333,1230.83333,3771.0,82.0,45.9878,45.9878,626.0,3751.0,16.68888,16.68888,,,,,320259446.0,3709.0,86346.57481,86346.57482,4.2,3771.0,1.11376,1.11376,79.3551,126.0,0.6298,0.6298,7.3336,126.0,0.0582,0.0582,19.0761,126.0,0.15139,0.1514,1375000.0,126.0,10912.69841,10912.69841,0.0,534.0,790.0,67.59493,67.59494,,,,
2020,3,한려대학교,사립,전남,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,338.0,373.0,402.0,402.0,402.0,41.0,67.0,61.19402,61.19403,,,35482.0,14124.0,251.21778,251.21779,77.0,205.0,37.56097,37.56098,338.0,1205.0,28.04979,28.04979,,5693835934.0,3093667360.0,184.04809,184.0481,535504000.0,2909788200.0,18.40353,18.40354,3093667360.0,3896949123.0,79.3869,79.38691,12545000.0,3896949123.0,0.32191,0.32192,0.0,3896949123.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,39.0,0.0,0.0,402.0,15.0,26.8,26.8,268.0,378.0,70.89947,70.89947,,,,,1800000.0,449.0,4008.90868,4008.90869,1.0,402.0,2.48756,2.48756,4.9357,39.0,0.12655,0.12656,0.4444,39.0,0.01139,0.01139,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,104.0,140.0,74.28571,74.28571,,,,
2020,3,한림대학교,사립,강원,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,7157.0,7800.0,8508.0,8508.0,8508.0,302.0,373.0,80.96514,80.96515,,,178146.0,113572.0,156.85732,156.85732,1713.0,1715.0,99.88338,99.88338,7157.0,6996.0,102.30131,102.30132,,174898914958.0,64672750070.0,270.43679,270.4368,11271538760.0,57152168480.0,19.72197,19.72198,64672750070.0,151780691065.0,42.60933,42.60934,1736202378.0,151780691065.0,1.14388,1.14389,39363006769.0,151780691065.0,25.93413,25.93413,,,,,,,,,353550825.0,6562.5,53874.41142,53874.41143,2341940.0,773.0,3029.67658,3029.67658,8508.0,210.0,40.51428,40.51429,2716.0,8215.0,33.06147,33.06147,,,,,1088777439.0,8759.0,124303.85192,124303.85192,8.399999999999999,8508.0,0.9873,0.98731,182.42759999999998,773.0,0.23599,0.236,384.6498,773.0,0.4976,0.49761,24.0926,773.0,0.03116,0.03117,37243111.0,773.0,48179.96248,48179.96248,0.0,928.0,1458.0,63.64883,63.64883,,,,
2020,3,한서대학교,사립,충남,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,6178.0,6934.0,7456.0,7456.0,7456.0,269.0,367.0,73.297,73.297,,,141291.0,111906.0,126.25864,126.25865,1580.0,1579.0,100.06333,100.06333,6178.0,6365.0,97.06205,97.06206,,86080408625.0,57106407540.0,150.73686,150.73687,11289162152.0,52015456540.0,21.70347,21.70348,57106407540.0,92248238461.0,61.90514,61.90515,714910400.0,92248238461.0,0.77498,0.77499,260000000.0,92248238461.0,0.28184,0.28185,,,,,,,,,39053500.0,690.5,56558.29109,56558.29109,311700.0,269.0,1158.73605,1158.73606,7456.0,171.0,43.60233,43.60234,2042.0,7326.0,27.87332,27.87333,,,,,609549578.0,7447.0,81851.69571,81851.69572,7.5,7456.0,1.0059,1.0059,76.0693,269.0,0.28278,0.28279,54.0814,269.0,0.20104,0.20105,21.8028,269.0,0.08105,0.08105,9763610.0,269.0,36295.94795,36295.94796,0.0,1041.0,1474.0,70.62415,70.62415,,,,
2020,3,한성대학교,사립,서울,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,5814.0,6567.0,7443.0,7443.0,7443.0,262.0,346.0,75.72254,75.72254,,,86214.0,71104.0,121.25056,121.25056,1456.0,1463.0,99.52153,99.52153,5814.0,5832.0,99.69135,99.69136,,83851864490.0,56183971221.0,149.24517,149.24517,9052915371.0,48732662680.0,18.57668,18.57669,56183971221.0,89474237694.0,62.79346,62.79346,497440570.0,89474237694.0,0.55595,0.55596,420000000.0,89474237694.0,0.4694,0.46941,,,,,,,,,695166400.0,12736.6,54580.21764,54580.21764,918670.0,262.0,3506.37404,3506.37405,7443.0,191.0,38.96858,38.96859,745.0,6717.0,11.09126,11.09126,,,,,769964780.0,7482.0,102908.95215,102908.95215,11.4,7443.0,1.53164,1.53164,135.4366,262.0,0.51693,0.51693,46.016099999999994,262.0,0.17563,0.17563,18.0,262.0,0.0687,0.0687,5297028.0,262.0,20217.66412,20217.66412,0.0,782.0,1226.0,63.78466,63.78467,,,,
2020,3,한세대학교,사립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,2378.0,2624.0,3405.0,3405.0,3405.0,126.0,160.0,78.75,78.75,,,51684.0,39443.0,131.03465,131.03466,565.0,567.0,99.64726,99.64727,2378.0,2288.0,103.93356,103.93357,,35564837014.0,25855446500.0,137.55259,137.55259,4077734000.0,19110125500.0,21.33808,21.33808,25855446500.0,38753881486.0,66.71705,66.71705,213970300.0,38753881486.0,0.55212,0.55213,1261552580.0,38753881486.0,3.25529,3.25529,,,,,,,,,506490000.0,9315.0,54373.59098,54373.59098,91500.0,126.0,726.19047,726.19048,3405.0,83.0,41.02409,41.0241,395.0,2555.0,15.45988,15.45988,,,,,255932757.0,3568.0,71730.03279,71730.03279,3.8,3405.0,1.116,1.11601,87.069,126.0,0.69102,0.69102,4.4,126.0,0.03492,0.03492,19.417900000000003,126.0,0.15411,0.15411,718192.0,126.0,5699.9365,5699.93651,0.0,375.0,549.0,68.30601,68.30601,,,,
2020,3,한신대학교,사립,경기,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,4830.0,5267.0,5623.0,5623.0,5623.0,178.0,248.0,71.77419,71.77419,,,79256.0,72738.0,108.96092,108.96093,1173.0,1173.0,100.0,100.0,4830.0,4703.0,102.7004,102.7004,,50984782186.0,37465257286.0,136.08549,136.0855,5831820280.0,34136093506.0,17.08402,17.08403,37465257286.0,59274362979.0,63.20651,63.20651,807964977.0,59274362979.0,1.36309,1.36309,912827000.0,59274362979.0,1.54,1.54,,,,,,,,,431370000.0,8472.9,50911.73034,50911.73034,230884.0,178.0,1297.10112,1297.10112,5623.0,126.0,44.62698,44.62698,954.0,5523.0,17.27322,17.27322,,,,,297567573.0,5574.0,53384.92518,53384.92519,3.4000000000000004,5623.0,0.60465,0.60466,101.7692,178.0,0.57173,0.57174,13.5524,178.0,0.07613,0.07614,26.975099999999998,178.0,0.15154,0.15155,2060328.0,178.0,11574.8764,11574.8764,0.0,605.0,960.0,63.02083,63.02083,,,,
