기준년도,학교명,평가주기,설립구분,지역,통합지표값,원자료지표값,재계산지표값,분자,분모,단위,원본파일명,직원1인당학생수
2024,이화여자대학교,3,사립,서울,34.1932,34.19319,34.1932,22123.0,647.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,34.1932
2024,장로회신학대학교,3,사립,서울,40.70588,40.70588,40.70588,2076.0,51.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,40.70588
2024,중앙대학교,3,사립,서울,41.45467,41.45467,41.45467,29267.0,706.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,41.45467
2024,총신대학교,3,사립,서울,30.83019,30.83018,30.83019,3268.0,106.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,30.83019
2024,추계예술대학교,3,사립,서울,25.52,25.52,25.52,1276.0,50.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,25.52
2024,한국성서대학교,3,사립,서울,19.05,19.05,19.05,1143.0,60.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,19.05
2024,한국외국어대학교,3,사립,서울,54.22753,54.22752,54.22753,19305.0,356.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,54.22753
2024,한성대학교,3,사립,서울,29.19636,29.19636,29.19636,8029.0,275.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,29.19636
2024,한양대학교,3,사립,서울,30.85403,30.85403,30.85403,24097.0,781.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,30.85403
2024,홍익대학교,3,사립,서울,44.42041,44.4204,44.42041,21766.0,490.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,44.42041
2025,감리교신학대학교,4,사립,서울,26.21739,26.21739,26.21739,1206.0,46.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,26.21739
2025,강서대학교,4,사립,서울,33.75439,33.75438,33.75439,1924.0,57.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,33.75439
2025,건국대학교,4,사립,서울,28.99003,28.99002,28.99003,20351.0,702.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,28.99003
2025,경희대학교,4,사립,서울,29.34359,29.34358,29.34359,34332.0,1170.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,29.34359
2025,고려대학교,4,사립,서울,27.27119,27.27118,27.27119,32180.0,1180.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,27.27119
2025,광운대학교,4,사립,서울,37.53731,37.53731,37.53731,10060.0,268.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,37.53731
2025,국민대학교,4,사립,서울,36.5668,36.5668,36.5668,18064.0,494.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,36.5668
2025,덕성여자대학교,4,사립,서울,32.98305,32.98305,32.98305,5838.0,177.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,32.98305
2025,동국대학교,4,사립,서울,31.97414,31.97413,31.97414,18545.0,580.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,31.97414
2025,동덕여자대학교,4,사립,서울,53.34921,53.3492,53.34921,6722.0,126.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,53.34921
2025,삼육대학교,4,사립,서울,22.861,22.861,22.861,5921.0,259.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,22.861
2025,상명대학교,4,사립,서울,37.74487,37.74486,37.74487,12871.0,341.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,37.74487
2025,서강대학교,4,사립,서울,38.70031,38.7003,38.70031,12655.0,327.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,38.70031
2025,서경대학교,4,사립,서울,35.99052,35.99052,35.99052,7594.0,211.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,35.99052
2025,서울기독대학교,4,사립,서울,68.90476,68.90476,68.90476,1447.0,21.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,68.90476
2025,서울여자대학교,4,사립,서울,37.53521,37.53521,37.53521,7995.0,213.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,37.53521
2025,서울한영대학교,4,사립,서울,28.38889,28.38888,28.38889,1022.0,36.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,28.38889
2025,성공회대학교,4,사립,서울,30.45122,30.45121,30.45122,2497.0,82.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,30.45122
2025,성균관대학교,4,사립,서울,53.76636,53.76635,53.76636,28765.0,535.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,53.76636
2025,성신여자대학교,4,사립,서울,29.35345,29.35344,29.35345,10215.0,348.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,29.35345
2025,세종대학교,4,사립,서울,41.27791,41.2779,41.27791,17378.0,421.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,41.27791
2025,숙명여자대학교,4,사립,서울,34.29863,34.29863,34.29863,12519.0,365.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,34.29863
2025,숭실대학교,4,사립,서울,50.07324,50.07323,50.07324,17776.0,355.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,50.07324
2025,연세대학교,4,사립,서울,27.13721,27.1372,27.13721,33623.0,1239.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,27.13721
2025,이화여자대학교,4,사립,서울,34.00149,34.00149,34.00149,22815.0,671.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,34.00149
2025,장로회신학대학교,4,사립,서울,39.76923,39.76923,39.76923,2068.0,52.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,39.76923
2025,중앙대학교,4,사립,서울,41.43662,41.43661,41.43662,29420.0,710.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,41.43662
2025,총신대학교,4,사립,서울,29.51818,29.51818,29.51818,3247.0,110.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,29.51818
2025,추계예술대학교,4,사립,서울,20.96774,20.96774,20.96774,1300.0,62.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,20.96774
2025,한국성서대학교,4,사립,서울,20.375,20.375,20.375,1141.0,56.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,20.375
2025,한국외국어대학교,4,사립,서울,54.88268,54.88268,54.88268,19648.0,358.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,54.88268
2025,한성대학교,4,사립,서울,28.28621,28.2862,28.28621,8203.0,290.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,28.28621
2025,한양대학교,4,사립,서울,31.4038,31.40379,31.4038,24809.0,790.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,31.4038
2025,홍익대학교,4,사립,서울,44.85714,44.85714,44.85714,21980.0,490.0,students_per_staff,4주기 2025년도 대학현황지표 - 20260427111140.xlsx,44.85714
