기준년도,학교명,법인명,설립,학급,학종,지역,회계,운영수입,등록금수입,기부금수입,등록금비율,기부금비율,source_file_name,source_sheet_name
2019,인천가톨릭대학교,인천가톨릭학원,사립,대학,일반,인천,교비,14239460.295,6376883.448,565985.356,44.78,3.97,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,인하대학교,정석인하학원,사립,대학,일반,인천,교비,262028629.68,163976748.903,6066582.634,62.58,2.32,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,장로회신학대학교,장로회신학대학교,사립,대학,일반,서울,교비,27512743.291,16416559.79,4414472.762,59.67,16.05,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,전주대학교,신동아학원,사립,대학,일반,전북,교비,133360792.39,79852954.159,1570496.289,59.88,1.18,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,조선대학교,조선대학교,사립,대학,일반,광주,교비,219689191.678,149689069.35,2256541.65,68.14,1.03,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,중부대학교,중부학원,사립,대학,일반,충남,교비,88646017.952,60991812.52,351090.245,68.8,0.4,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,중앙대학교,중앙대학교,사립,대학,일반,서울,교비,384148816.297,257135344.2,5528800.667,66.94,1.44,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,중앙승가대학교,승가학원,사립,대학,일반,경기,교비,4849729.216,709966.8,1574079.683,14.64,32.46,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,중원대학교,대진교육재단,사립,대학,일반,충북,교비,50621735.152,27497412.05,249775.629,54.32,0.49,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,차의과학대학교,성광학원,사립,대학,일반,경기,교비,89506038.555,28557727.71,641928.46,31.91,0.72,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,창신대학교,학교법인 우정학원,사립,대학,일반,경남,교비,21208957.727,13621319.421,146315.0,64.22,0.69,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,청주대학교,청석학원,사립,대학,일반,충북,교비,125984806.369,85894398.937,1426742.985,68.18,1.13,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,초당대학교,초당학원,사립,대학,일반,전남,교비,38167282.436,19783171.71,554433.951,51.83,1.45,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,총신대학교,대한예수교장로회총신대학교,사립,대학,일반,서울,교비,39516276.97,25719843.752,3620146.344,65.09,9.16,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,추계예술대학교,추계학원,사립,대학,일반,서울,교비,19773477.393,11086765.83,2900333.217,56.07,14.67,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,침례신학대학교,한국침례신학원,사립,대학,일반,대전,교비,21491037.96,12180123.491,1501875.685,56.68,6.99,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,칼빈대학교,칼빈신학원,사립,대학,일반,경기,교비,9254682.258,7544227.8,300690.0,81.52,3.25,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,평택대학교,피어선기념학원,사립,대학,일반,경기,교비,45653619.423,31167328.182,422303.071,68.27,0.93,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,포항공과대학교,포항공과대학교,사립,대학,일반,경북,교비,144288709.868,22550707.0,3391607.868,15.63,2.35,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한국기술교육대학교,한국기술교육대학교,사립,대학,일반,충남,교비,171361816.225,20431849.708,553203.472,11.92,0.32,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한국산업기술대학교,한국산업기술대학,사립,대학,일반,경기,교비,93837464.133,61531512.31,722440.409,65.57,0.77,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한국성서대학교,한국복음주의학원,사립,대학,일반,서울,교비,17298537.667,8448895.0,329829.56,48.84,1.91,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한국외국어대학교,동원육영회,사립,대학,일반,서울,교비,221104952.201,150856138.9,6673250.645,68.23,3.02,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한국항공대학교,정석인하학원,사립,대학,일반,경기,교비,67824650.881,38655425.7,1194498.651,56.99,1.76,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한남대학교,대전기독학원,사립,대학,일반,대전,교비,133628482.069,86562356.38,780925.842,64.78,0.58,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한동대학교,한동대학교,사립,대학,일반,경북,교비,61818126.251,31603316.421,2870180.276,51.12,4.64,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한라대학교,배달학원,사립,대학,일반,강원,교비,38514782.053,23241921.63,302943.7,60.35,0.79,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한려대학교,서호학원,사립,대학,일반,전남,교비,3896949.123,3093667.36,12545.0,79.39,0.32,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한림대학교,일송학원,사립,대학,일반,강원,교비,151780691.065,64672750.07,1736202.378,42.61,1.14,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한서대학교,함주학원,사립,대학,일반,충남,교비,92248238.461,57106407.54,714910.4,61.91,0.77,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한성대학교,한성(漢城)학원,사립,대학,일반,서울,교비,89474237.694,56183971.221,497440.57,62.79,0.56,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한신대학교,한신학원,사립,대학,일반,경기,교비,59274362.979,37465257.286,807964.977,63.21,1.36,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한양대학교,한양학원,사립,대학,일반,서울,교비,496960087.512,321379944.029,14908152.58,64.67,3.0,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,한일장신대학교,한일신학,사립,대학,일반,전북,교비,12641994.931,7709684.0,595273.637,60.98,4.71,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,협성대학교,삼일학원,사립,대학,일반,경기,교비,49067782.44,32765952.89,609597.041,66.78,1.24,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,호남대학교,성인학원,사립,대학,일반,광주,교비,83107216.587,49246769.314,570337.019,59.26,0.69,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,호남신학대학교,호남신학대학교,사립,대학,일반,광주,교비,8948763.59,5521206.107,537101.91,61.7,6.0,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,호서대학교,호서학원,사립,대학,일반,충남,교비,149457432.867,103082843.197,657060.45,68.97,0.44,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2019,홍익대학교,홍익학원,사립,대학,일반,서울,교비,293285913.295,195229885.273,2528016.902,66.57,0.86,2019회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,가야대학교,대구학원,사립,대학,일반,경남,교비,22936529.684,14881197.78,81200.0,64.88,0.35,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,가천대학교,가천학원,사립,대학,일반,경기,교비,252885872.469,168762137.65,6147164.598,66.73,2.43,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,가톨릭관동대학교,인천가톨릭학원,사립,대학,일반,강원,교비,92456854.49,58587742.008,1563662.316,63.37,1.69,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,가톨릭꽃동네대학교,꽃동네현도학원,사립,대학,일반,충북,교비,8616001.993,3524693.59,209509.56,40.91,2.43,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,가톨릭대학교,가톨릭학원,사립,대학,일반,서울,교비,202464183.582,82770520.831,7112511.143,40.88,3.51,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,감리교신학대학교,감리교신학원,사립,대학,일반,서울,교비,13047040.42,9013573.55,902149.145,69.09,6.91,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,강남대학교,강남학원,사립,대학,일반,경기,교비,75146480.385,52505535.16,1038842.775,69.87,1.38,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,강서대학교,한국그리스도의교회학원,사립,대학,일반,서울,교비,15501956.487,9976511.314,167521.823,64.36,1.08,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,건국대학교,건국대학교,사립,대학,일반,서울,교비,347219900.165,232698112.128,4632593.544,67.02,1.33,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,건양대학교,건양교육재단,사립,대학,일반,충남,교비,93294944.559,51893413.543,2457228.044,55.62,2.63,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경기대학교,경기학원,사립,대학,일반,경기,교비,178224547.293,119491132.02,840518.644,67.05,0.47,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경남대학교,한마학원,사립,대학,일반,경남,교비,117974152.109,77583649.504,1039434.3,65.76,0.88,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경동대학교,경동대학교,사립,대학,일반,강원,교비,81360792.388,58162860.1,255297.294,71.49,0.31,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경성대학교,한성(韓星)학원,사립,대학,일반,부산,교비,124448118.307,82234747.235,926910.92,66.08,0.74,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경운대학교,숭선학원,사립,대학,일반,경북,교비,53746267.179,33217838.17,204720.2,61.8,0.38,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경일대학교,일청학원,사립,대학,일반,경북,교비,71265882.123,46013829.44,380964.474,64.57,0.53,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경주대학교,원석학원,사립,대학,일반,경북,교비,8742190.556,6976203.03,16569.469,79.8,0.19,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,경희대학교,경희학원,사립,대학,일반,서울,교비,437337931.822,289984318.388,9858817.62,66.31,2.25,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,계명대학교,계명대학교,사립,대학,일반,대구,교비,276795706.515,163092513.696,4109828.132,58.92,1.48,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,고려대학교,고려중앙학원,사립,대학,일반,서울,교비,605262184.45,352941598.053,39204633.808,58.31,6.48,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,고신대학교,대한예수교장로회총회고려학원,사립,대학,일반,부산,교비,63697576.879,29690495.257,3432367.884,46.61,5.39,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,광신대학교,광신학원,사립,대학,일반,광주,교비,9610510.817,5515697.34,409179.41,57.39,4.26,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,광운대학교,광운학원,사립,대학,일반,서울,교비,108165421.392,76370613.299,1162481.362,70.61,1.07,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,광주가톨릭대학교,대건학당,사립,대학,일반,전남,교비,1988325.935,0.0,425151.0,0.0,21.38,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,광주대학교,호심학원,사립,대학,일반,광주,교비,72051895.537,44202213.85,643494.654,61.35,0.89,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,광주여자대학교,송강학원,사립,대학,일반,광주,교비,42256340.903,24667440.928,166582.792,58.38,0.39,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,국민대학교,국민학원,사립,대학,일반,서울,교비,216508266.549,151941941.7,2354581.583,70.18,1.09,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,극동대학교,일현학원,사립,대학,일반,충북,교비,37115828.559,26690534.82,249356.659,71.91,0.67,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,금강대학교,금강대학교,사립,대학,일반,충남,교비,8907283.721,2417714.433,250566.0,27.14,2.81,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,김천대학교,김천대학교,사립,대학,일반,경북,교비,27851571.703,20362791.77,131903.2,73.11,0.47,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,나사렛대학교,나사렛학원,사립,대학,일반,충남,교비,62370357.649,37338008.71,497659.663,59.86,0.8,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,남부대학교,우암학원,사립,대학,일반,광주,교비,35390480.406,21387951.33,159095.541,60.43,0.45,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,남서울대학교,성암학원,사립,대학,일반,충남,교비,104991727.548,73962775.43,565011.546,70.45,0.54,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,단국대학교,단국대학,사립,대학,일반,경기,교비,314349294.806,221932276.46,4228773.469,70.6,1.35,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대구가톨릭대학교,선목학원,사립,대학,일반,경북,교비,146742176.51,92699560.34,1536880.812,63.17,1.05,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대구대학교,영광학원,사립,대학,일반,경북,교비,201587459.149,124908128.43,2043918.945,61.96,1.01,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대구예술대학교,세기학원,사립,대학,일반,경북,교비,10799828.186,7638563.21,74057.84,70.73,0.69,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대구한의대학교,제한학원,사립,대학,일반,경북,교비,77648899.108,49198346.281,802855.109,63.36,1.03,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대신대학교,대구신학원,사립,대학,일반,경북,교비,6282920.097,3634566.22,433288.0,57.85,6.9,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대전가톨릭대학교,천주교대전교구대지학원,사립,대학,일반,세종,교비,3323061.651,444970.0,1320363.794,13.39,39.73,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대전대학교,혜화학원,사립,대학,일반,대전,교비,102633321.854,68080580.39,948455.267,66.33,0.92,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대전신학대학교,대전신학대학교,사립,대학,일반,대전,교비,2133669.037,1025169.167,440710.0,48.05,20.66,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,대진대학교,대진대학교,사립,대학,일반,경기,교비,93690301.103,56468028.61,451395.708,60.27,0.48,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,덕성여자대학교,덕성학원,사립,대학,일반,서울,교비,65764174.13,41306777.171,419230.718,62.81,0.64,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동국대학교,동국대학교,사립,대학,일반,서울,교비,315314677.717,214686985.916,9689108.463,68.09,3.07,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동덕여자대학교,동덕학원,사립,대학,일반,서울,교비,80050632.126,52311935.334,354397.96,65.35,0.44,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동명대학교,동명문화학원,사립,대학,일반,부산,교비,86124107.744,52533682.715,1607583.58,61.0,1.87,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동서대학교,동서학원,사립,대학,일반,부산,교비,112182392.477,67662502.763,481640.09,60.31,0.43,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동신대학교,해인학원,사립,대학,일반,전남,교비,71446662.612,43864479.51,520904.373,61.39,0.73,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동아대학교,동아학숙,사립,대학,일반,부산,교비,220916430.258,138086062.414,2875924.158,62.51,1.3,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동양대학교,현암학원,사립,대학,일반,경북,교비,38266219.084,26398333.506,135418.0,68.99,0.35,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,동의대학교,동의학원,사립,대학,일반,부산,교비,155366982.987,101102346.25,1652767.091,65.07,1.06,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,루터대학교,루터교학원,사립,대학,일반,경기,교비,5923622.572,2500677.2,255248.307,42.22,4.31,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,명지대학교,명지학원,사립,대학,일반,서울,교비,182660730.951,130128966.15,796669.588,71.24,0.44,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,목원대학교,감리교학원,사립,대학,일반,대전,교비,84359351.418,56116572.73,733861.742,66.52,0.87,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,목포가톨릭대학교,골롬반학원,사립,대학,일반,전남,교비,6792980.892,3258564.166,180752.0,47.97,2.66,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,배재대학교,배재학당,사립,대학,일반,대전,교비,93004334.045,57936664.59,732015.509,62.29,0.79,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,백석대학교,백석대학교,사립,대학,일반,충남,교비,150669149.436,107357956.7,1171590.709,71.25,0.78,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,부산가톨릭대학교,성모학원,사립,대학,일반,부산,교비,45663595.383,26170761.72,464943.426,57.31,1.02,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,부산외국어대학교,학교법인 성지학원,사립,대학,일반,부산,교비,78950710.952,49311188.29,712954.38,62.46,0.9,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,부산장신대학교,부산장신대학교,사립,대학,일반,경남,교비,4238153.371,2415840.33,903251.585,57.0,21.31,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,삼육대학교,삼육학원,사립,대학,일반,서울,교비,73711217.636,46201973.16,2287134.572,62.68,3.1,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,상명대학교,상명학원,사립,대학,일반,서울,교비,153803247.105,107670378.69,1403527.592,70.01,0.91,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,상지대학교,상지학원,사립,대학,일반,강원,교비,76116130.945,55415339.59,734129.129,72.8,0.96,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서강대학교,서강대학교,사립,대학,일반,서울,교비,143765889.846,102451524.006,3410784.671,71.26,2.37,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서경대학교,서경대학원,사립,대학,일반,서울,교비,75502369.288,49019921.066,605249.198,64.93,0.8,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서울신학대학교,서울신학대학교,사립,대학,일반,경기,교비,31998751.574,19630027.29,2733406.385,61.35,8.54,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서울여자대학교,정의학원,사립,대학,일반,서울,교비,81649406.087,53089895.47,919340.751,65.02,1.13,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서울장신대학교,광명학원,사립,대학,일반,경기,교비,8589673.683,5897008.0,433115.07,68.65,5.04,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서울한영대학교,한영신학대학교,사립,대학,일반,서울,교비,9224414.429,6045081.03,111304.128,65.53,1.21,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,서원대학교,서원학원,사립,대학,일반,충북,교비,68116753.136,44583303.269,568024.485,65.45,0.83,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,선문대학교,선학학원,사립,대학,일반,충남,교비,116716586.759,68914908.57,4617678.504,59.04,3.96,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,성결대학교,성결신학원,사립,대학,일반,경기,교비,57602820.028,38666495.447,158858.5,67.13,0.28,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,성공회대학교,성공회대학교,사립,대학,일반,서울,교비,26874838.147,17041987.227,724279.329,63.41,2.7,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,성균관대학교,성균관대학,사립,대학,일반,서울,교비,557930155.107,271257112.133,31146417.964,48.62,5.58,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,성신여자대학교,성신학원,사립,대학,일반,서울,교비,107023856.1,75745580.172,2900910.4,70.77,2.71,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,세명대학교,대원교육재단,사립,대학,일반,충북,교비,83244127.05,52045574.18,767563.33,62.52,0.92,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,세종대학교,대양학원,사립,대학,일반,서울,교비,173827996.026,120201796.129,1000184.279,69.15,0.58,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,세한대학교,영신학원,사립,대학,일반,전남,교비,39532707.799,21975288.44,566571.723,55.59,1.43,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,송원대학교,송원대학교,사립,대학,일반,광주,교비,32365714.866,18651519.03,280638.18,57.63,0.87,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,수원가톨릭대학교,광암학원,사립,대학,일반,경기,교비,9262462.949,982570.751,1922770.231,10.61,20.76,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,수원대학교,고운학원,사립,대학,일반,경기,교비,97599737.836,72285549.01,526332.469,74.06,0.54,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,숙명여자대학교,숙명학원,사립,대학,일반,서울,교비,150187419.444,103145047.689,2502516.616,68.68,1.67,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,순천향대학교,동은학원,사립,대학,일반,충남,교비,192989250.635,92226560.27,1284883.853,47.79,0.67,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,숭실대학교,숭실대학교,사립,대학,일반,서울,교비,195181896.168,135433853.5,3220210.28,69.39,1.65,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,신경대학교,신경학원,사립,대학,일반,경기,교비,4355388.466,3869698.05,4419.75,88.85,0.1,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,신라대학교,박영학원,사립,대학,일반,부산,교비,89424769.878,56650737.02,286091.321,63.35,0.32,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,신한대학교,신흥학원,사립,대학,일반,경기,교비,80617049.159,57791757.946,1703624.441,71.69,2.11,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,아신대학교,아세아연합신학대학원,사립,대학,일반,경기,교비,11873476.527,7304141.0,1734835.163,61.52,14.61,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,아주대학교,대우학원,사립,대학,일반,경기,교비,234627671.552,121505889.5,3635067.97,51.79,1.55,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,안양대학교,우일학원,사립,대학,일반,경기,교비,54544387.973,38285129.343,404334.954,70.19,0.74,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,연세대학교,연세대학교,사립,대학,일반,서울,교비,881506433.996,391949729.275,33442337.438,44.46,3.79,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,영남대학교,영남학원,사립,대학,일반,경북,교비,270459619.389,170120987.272,3950403.246,62.9,1.46,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,영남신학대학교,영남신학대학교,사립,대학,일반,경북,교비,7364371.555,4314826.971,847837.09,58.59,11.51,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,영산대학교,성심학원,사립,대학,일반,경남,교비,66337898.008,37419225.15,401280.923,56.41,0.6,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,영산선학대학교,영산학원,사립,대학,일반,전남,교비,1072498.255,59000.0,392868.98,5.5,36.63,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,예수대학교,예수대학교,사립,대학,일반,전북,교비,6158885.478,3693796.46,347059.891,59.98,5.64,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,예원예술대학교,예원예술대학교,사립,대학,일반,전북,교비,19437271.605,16191202.673,31227.5,83.3,0.16,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,용인대학교,단호학원,사립,대학,일반,경기,교비,71792833.027,51595853.0,847701.049,71.87,1.18,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,우석대학교,우석학원,사립,대학,일반,전북,교비,81954222.549,53833024.953,275633.08,65.69,0.34,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,우송대학교,우송학원,사립,대학,일반,대전,교비,110652637.701,72726545.895,488343.874,65.73,0.44,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,울산대학교,울산공업학원,사립,대학,일반,울산,교비,220279530.06,102326754.521,4948995.567,46.45,2.25,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,원광대학교,원광학원,사립,대학,일반,전북,교비,184521743.109,119006586.378,2251714.393,64.49,1.22,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,위덕대학교,회당학원,사립,대학,일반,경북,교비,30208948.733,20582160.267,520850.14,68.13,1.72,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,유원대학교,금강학원,사립,대학,일반,충북,교비,38551706.138,25047224.95,502413.594,64.97,1.3,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,을지대학교,을지학원,사립,대학,일반,대전,교비,82476787.645,42352121.33,10238947.149,51.35,12.41,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,이화여자대학교,이화학당,사립,대학,일반,서울,교비,299565854.514,201722872.4,10253236.098,67.34,3.42,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,인제대학교,인제학원,사립,대학,일반,경남,교비,125582204.953,75343396.8,2520217.315,60.0,2.01,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,인천가톨릭대학교,인천가톨릭학원,사립,대학,일반,인천,교비,15304908.3,6549511.365,741320.24,42.79,4.84,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,인하대학교,정석인하학원,사립,대학,일반,인천,교비,257739938.236,163868470.242,6135499.852,63.58,2.38,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,장로회신학대학교,장로회신학대학교,사립,대학,일반,서울,교비,26866060.759,16144372.56,3847971.719,60.09,14.32,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
2020,전주대학교,신동아학원,사립,대학,일반,전북,교비,135677812.3,80657542.916,1381555.307,59.45,1.02,2020회계연도 사립대학 법인교비 결산.xlsx,법인학교(자금) 
