reference_year,university_name,school_type,founding_type,region_name,school_status,lecturer_category,payment_category,paid_lecturer_count,시간당 지급기준 단가(원),총 강의시간 수,지급인원비율(%)
2024,우송대학교,대학교,사립,대전,기존,강사,주간,41,"49,000","1,485",11.4
2024,우송대학교,대학교,사립,대전,기존,강사,주간,75,"53,000","2,895",20.8
2024,우송대학교,대학교,사립,대전,기존,강사,주간,1,"55,000",45,0.3
2024,우송대학교,대학교,사립,대전,기존,강사,주간,214,"57,000","8,505",59.4
2024,우송대학교,대학교,사립,대전,기존,강사,주간,2,"70,000",90,0.6
2024,우송대학교,대학교,사립,대전,기존,강사,주간,7,"80,000",210,1.9
2024,울산대학교,대학교,사립,울산,기존,강사,주간,863,"58,500","30,533",98.4
2024,울산대학교,대학교,사립,울산,기존,강사,야간,14,"59,500",600,1.6
2024,원광대학교,대학교,사립,전북,기존,강사,주간,1,"101,500",30,0.2
2024,원광대학교,대학교,사립,전북,기존,강사,주간,115,"29,000","2,797",21.9
2024,원광대학교,대학교,사립,전북,기존,강사,주간,405,"58,000","13,732.5",77.3
2024,원광대학교,대학교,사립,전북,기존,강사,주간,3,"72,500",135,0.6
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,112,"36,000","5,040",85.5
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,9,"40,000",405,6.9
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,3,"44,000",135,2.3
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,2,"48,000",90,1.5
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,2,"52,000",90,1.5
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,2,"64,000",90,1.5
2024,원광디지털대학교,사이버대학(대학),사립,전북,기존,강사,주간,1,"75,000",45,0.8
2024,위덕대학교,대학교,사립,경북,기존,강사,주간,17,"52,000",967.5,100.0
2024,유원대학교,대학교,사립,충북,기존,강사,주간,105,"60,000","3,840",100.0
2024,을지대학교,대학교,사립,대전,기존,강사,주간,2,"51,000",90,25.0
2024,을지대학교,대학교,사립,대전,기존,강사,주간,3,"56,000",135,37.5
2024,을지대학교,대학교,사립,대전,기존,강사,주간,3,"58,000",105,37.5
2024,을지대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,2,"100,000",60,0.9
2024,을지대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,35,"40,000",777,15.3
2024,을지대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,65,"51,000","2,321",28.4
2024,을지대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,58,"56,000","1,699",25.3
2024,을지대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,69,"58,000","2,495",30.1
2024,을지대학교_제3캠퍼스,대학교,사립,경기,기존,강사,주간,7,"40,000",54.5,12.7
2024,을지대학교_제3캠퍼스,대학교,사립,경기,기존,강사,주간,34,"51,000",704.5,61.8
2024,을지대학교_제3캠퍼스,대학교,사립,경기,기존,강사,주간,8,"56,000",240,14.5
2024,을지대학교_제3캠퍼스,대학교,사립,경기,기존,강사,주간,5,"58,000",150,9.1
2024,을지대학교_제3캠퍼스,대학교,사립,경기,기존,강사,주간,1,"87,000",30,1.8
2024,이화여자대학교,대학교,사립,서울,기존,강사,주간,"1,059","56,700","35,493.3",93.8
2024,이화여자대학교,대학교,사립,서울,기존,강사,주간,28,"73,710","1,026.5",2.5
2024,이화여자대학교,대학교,사립,서울,기존,강사,주간,42,"89,600","1,177.5",3.7
2024,인제대학교,대학교,사립,경남,기존,강사,주간,2,"18,000",60,0.5
2024,인제대학교,대학교,사립,경남,기존,강사,주간,69,"27,500","1,501",18.6
2024,인제대학교,대학교,사립,경남,기존,강사,주간,273,"55,000","8,968",73.8
2024,인제대학교,대학교,사립,경남,기존,강사,주간,1,"9,000",30,0.3
2024,인제대학교,대학교,사립,경남,기존,강사,야간,2,"27,500",60,0.5
2024,인제대학교,대학교,사립,경남,기존,강사,야간,22,"55,000",960,5.9
2024,인제대학교,대학교,사립,경남,기존,강사,야간,1,"60,000",45,0.3
2024,인천가톨릭대학교,대학교,사립,인천,기존,강사,주간,16,"55,000",495,100.0
2024,인천가톨릭대학교_제2캠퍼스,대학교,사립,인천,기존,강사,주간,71,"54,000","3,000",100.0
2024,인천대학교,대학교,국립대법인,인천,기존,강사,주간,485,"66,000","20,520",98.6
2024,인천대학교,대학교,국립대법인,인천,기존,강사,야간,1,"66,000",45,0.2
2024,인천대학교,대학교,국립대법인,인천,기존,강사,야간,6,"70,000",270,1.2
2024,인하대학교,대학교,사립,인천,기존,강사,주간,2,"27,000",90,0.3
2024,인하대학교,대학교,사립,인천,기존,강사,주간,1,"36,000",9.8,0.2
2024,인하대학교,대학교,사립,인천,기존,강사,주간,7,"40,500",326,1.2
2024,인하대학교,대학교,사립,인천,기존,강사,주간,506,"54,000","21,443.6",86.5
2024,인하대학교,대학교,사립,인천,기존,강사,주간,3,"57,500",105,0.5
2024,인하대학교,대학교,사립,인천,기존,강사,주간,66,"59,000","1,995",11.3
2024,장로회신학대학교,대학교,사립,서울,기존,강사,주간,242,"56,000","2,797.5",78.6
2024,장로회신학대학교,대학교,사립,서울,기존,강사,주간,66,"58,000","2,310",21.4
2024,전남대학교,대학교,국립,광주,기존,강사,주간,52,"114,500","2,188",3.5
2024,전남대학교,대학교,국립,광주,기존,강사,주간,5,"119,500",225,0.3
2024,전남대학교,대학교,국립,광주,기존,강사,주간,28,"33,166",922,1.9
2024,전남대학교,대학교,국립,광주,기존,강사,주간,105,"49,750","3,344",7.1
2024,전남대학교,대학교,국립,광주,기존,강사,주간,4,"66,333",90,0.3
2024,전남대학교,대학교,국립,광주,기존,강사,주간,72,"74,625","3,720",4.9
2024,전남대학교,대학교,국립,광주,기존,강사,주간,"1,209","99,500","41,288",82.0
2024,전북대학교,대학교,국립,전북,기존,강사,주간,3,"108,900",135,0.3
2024,전북대학교,대학교,국립,전북,기존,강사,주간,155,"49,450","4,353",13.3
2024,전북대학교,대학교,국립,전북,기존,강사,주간,983,"98,900","38,590",84.2
2024,전북대학교,대학교,국립,전북,기존,강사,야간,24,"103,900","1,029",2.1
2024,전북대학교,대학교,국립,전북,기존,강사,야간,2,"51,950",60,0.2
2024,전주교육대학교,교육대학,국립,전북,기존,강사,주간,190,"99,000","5,265",100.0
2024,전주대학교,대학교,사립,전북,기존,강사,주간,348,"55,000","13,696.4",100.0
2024,제주대학교,대학교,국립,제주,기존,강사,주간,98,"49,450","3,853",11.2
2024,제주대학교,대학교,국립,제주,기존,강사,주간,747,"98,900","23,625",85.7
2024,제주대학교,대학교,국립,제주,기존,강사,야간,27,"98,900","1,110",3.1
2024,조선대학교,대학교,사립,광주,기존,강사,주간,835,"73,400","3,417.6",77.5
2024,조선대학교,대학교,사립,광주,기존,강사,주간,174,"95,420",522,16.1
2024,조선대학교,대학교,사립,광주,기존,강사,야간,69,"73,400",304.6,6.4
2024,중부대학교,대학교,사립,충남,기존,강사,주간,59,"51,000","1,830",49.6
2024,중부대학교,대학교,사립,충남,기존,강사,주간,60,"54,500","1,584.1",50.4
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"111,100",32,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"113,900",32,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,536,"57,000","21,976",84.8
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,4,"57,400",192,0.6
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,2,"57,800",96,0.3
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,2,"58,600",96,0.3
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,3,"59,000",144,0.5
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,2,"59,400",96,0.3
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"60,200",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,4,"60,600",192,0.6
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"61,000",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"61,400",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"62,600",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"63,000",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,3,"63,400",128,0.5
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"63,800",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"64,200",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"65,000",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"66,200",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"67,400",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"67,800",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,2,"68,200",96,0.3
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,15,"69,500",656,2.4
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"70,200",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,1,"73,100",48,0.2
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,21,"82,000",928,3.3
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,3,"93,111",144,0.5
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,10,"93,250",480,1.6
2024,중앙대학교,대학교,사립,서울,기존,강사,주간,10,"93,666",480,1.6
2024,중앙대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,"1,057","57,000","32,376",98.7
2024,중앙대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,1,"62,600",48,0.1
2024,중앙대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,8,"69,500",352,0.7
2024,중앙대학교_제2캠퍼스,대학교,사립,경기,기존,강사,주간,5,"82,000",224,0.5
2024,중앙승가대학교,대학교,사립,경기,기존,강사,주간,14,"40,000",57,100.0
2024,중원대학교,대학교,사립,충북,기존,강사,주간,90,"60,000","4,253",100.0
2024,진주교육대학교,교육대학,국립,경남,기존,강사,주간,68,"98,900","1,370",100.0
2024,차의과학대학교,대학교,사립,경기,기존,강사,주간,7,"35,000",348,5.3
2024,차의과학대학교,대학교,사립,경기,기존,강사,주간,49,"55,000","2,345",36.8
2024,차의과학대학교,대학교,사립,경기,기존,강사,주간,77,"60,000","3,253.5",57.9
2024,창신대학교,대학교,사립,경남,기존,강사,주간,4,"40,000",315,2.6
2024,창신대학교,대학교,사립,경남,기존,강사,주간,64,"45,000","1,230",42.1
2024,창신대학교,대학교,사립,경남,기존,강사,주간,30,"55,000","1,170",19.7
2024,창신대학교,대학교,사립,경남,기존,강사,주간,42,"60,000","1,335",27.6
2024,창신대학교,대학교,사립,경남,기존,강사,주간,2,"65,000",60,1.3
2024,창신대학교,대학교,사립,경남,기존,강사,야간,1,"55,000",45,0.7
2024,창신대학교,대학교,사립,경남,기존,강사,야간,9,"60,000",375,5.9
2024,청운대학교,산업대학,사립,충남,기존,강사,주간,260,"52,000","9,372",63.9
2024,청운대학교,산업대학,사립,충남,기존,강사,주간,3,"62,400",105,0.7
2024,청운대학교,산업대학,사립,충남,기존,강사,야간,142,"52,000","5,820",34.9
2024,청운대학교,산업대학,사립,충남,기존,강사,야간,2,"62,400",90,0.5
2024,청주교육대학교,교육대학,국립,충북,기존,강사,주간,207,"98,900","5,268",100.0
2024,청주대학교,대학교,사립,충북,기존,강사,주간,212,"62,000","8,796",100.0
2024,초당대학교,대학교,사립,전남,기존,강사,주간,2,"28,000",60,2.3
2024,초당대학교,대학교,사립,전남,기존,강사,주간,84,"56,000","2,785",97.7
2024,총신대학교,대학교,사립,서울,기존,강사,주간,83,"53,000","3,630",100.0
2024,추계예술대학교,대학교,사립,서울,기존,강사,주간,94,"45,600","5,610",40.2
2024,추계예술대학교,대학교,사립,서울,기존,강사,주간,114,"51,800","5,130",48.7
2024,추계예술대학교,대학교,사립,서울,기존,강사,주간,26,"53,600","1,005",11.1
2024,춘천교육대학교,교육대학,국립,강원,기존,강사,주간,63,"96,500","4,335",100.0
2024,충남대학교,대학교,국립,대전,기존,강사,주간,33,"104,400","1,357.5",2.6
2024,충남대학교,대학교,국립,대전,기존,강사,주간,3,"106,400",135,0.2
2024,충남대학교,대학교,국립,대전,기존,강사,주간,181,"49,700","4,686",14.3
2024,충남대학교,대학교,국립,대전,기존,강사,주간,6,"52,200",180,0.5
2024,충남대학교,대학교,국립,대전,기존,강사,주간,"1,040","99,400","35,802.3",82.3
2024,충북대학교,대학교,국립,충북,기존,강사,주간,41,"103,000","1,740",5.1
2024,충북대학교,대학교,국립,충북,기존,강사,주간,23,"104,000",993,2.9
2024,충북대학교,대학교,국립,충북,기존,강사,주간,7,"105,000",315,0.9
2024,충북대학교,대학교,국립,충북,기존,강사,주간,133,"49,500","5,615",16.5
2024,충북대학교,대학교,국립,충북,기존,강사,주간,577,"99,000","23,360",71.8
2024,충북대학교,대학교,국립,충북,기존,강사,야간,23,"99,000","1,023",2.9
2024,칼빈대학교,대학교,사립,경기,기존,강사,주간,12,"56,000",390,100.0
2024,태재대학교,사이버대학(대학),사립,서울,신설,강사,주간,1,"80,000",30,100.0
2024,평택대학교,대학교,사립,경기,기존,강사,주간,83,"54,000","5,850",100.0
2024,포항공과대학교,대학교,사립,경북,기존,강사,주간,1,"70,000",8,12.5
2024,포항공과대학교,대학교,사립,경북,기존,강사,주간,2,"80,000",112,25.0
2024,포항공과대학교,대학교,사립,경북,기존,강사,주간,5,"90,000",240,62.5
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,1,"128,570",90,0.3
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,13,"49,450",810,4.2
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,2,"54,944",270,0.6
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,2,"61,813",240,0.6
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,12,"65,933","1,035",3.9
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,1,"70,643",105,0.3
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,39,"74,175","2,970",12.5
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,2,"76,922",270,0.6
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,2,"82,417",180,0.6
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,7,"84,771",735,2.3
2024,한경국립대학교,대학교,국립,경기,기존,강사,주간,157,"98,900","10,729.5",50.5
2024,한경국립대학교,대학교,국립,경기,기존,강사,야간,3,"65,933",270,1.0
2024,한경국립대학교,대학교,국립,경기,기존,강사,야간,2,"74,175",120,0.6
2024,한경국립대학교,대학교,국립,경기,기존,강사,야간,1,"82,417",90,0.3
2024,한경국립대학교,대학교,국립,경기,기존,강사,야간,67,"98,900","3,780",21.5
2024,한국공학대학교,대학교,사립,경기,기존,강사,주간,197,"53,000","8,490",81.7
2024,한국공학대학교,대학교,사립,경기,기존,강사,주간,2,"63,000",90,0.8
2024,한국공학대학교,대학교,사립,경기,기존,강사,야간,5,"53,000",195,2.1
2024,한국공학대학교,대학교,사립,경기,기존,강사,야간,37,"63,000","1,635",15.4
2024,한국과학기술원,대학교,특별법법인,대전,기존,강사,주간,1,"108,000",48,1.9
2024,한국과학기술원,대학교,특별법법인,대전,기존,강사,주간,1,"80,000",48,1.9
2024,한국과학기술원,대학교,특별법법인,대전,기존,강사,주간,50,"90,000","2,256",94.3
2024,한국과학기술원,대학교,특별법법인,대전,기존,강사,주간,1,"96,000",48,1.9
2024,한국교원대학교,대학교,국립,충북,기존,강사,주간,8,"113,900",324,1.7
2024,한국교원대학교,대학교,국립,충북,기존,강사,주간,1,"133,900",45,0.2
2024,한국교원대학교,대학교,국립,충북,기존,강사,주간,18,"49,450",442.5,3.8
2024,한국교원대학교,대학교,국립,충북,기존,강사,주간,3,"84,450",6,0.6
2024,한국교원대학교,대학교,국립,충북,기존,강사,주간,449,"98,900","12,603.5",93.7
2024,한국기술교육대학교,대학교,사립,충남,기존,강사,주간,249,"75,000","10,931",100.0
2024,한국방송통신대학교,방송통신대학,국립,서울,기존,강사,주간,151,"145,850",459,4.8
2024,한국방송통신대학교,방송통신대학,국립,서울,기존,강사,주간,54,"192,800",162,1.7
2024,한국방송통신대학교,방송통신대학,국립,서울,기존,강사,주간,"2,965","98,900","12,160",93.5
2024,한국성서대학교,대학교,사립,서울,기존,강사,주간,47,"58,000","1,455",100.0
2024,한국예술종합학교,각종학교(대학),특별법국립,서울,기존,강사,주간,601,"78,500","40,485",100.0
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,5,"37,000",75,0.4
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,3,"40,700",45,0.3
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,2,"44,400",30,0.2
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,527,"50,450","18,483",46.1
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,573,"52,900","18,045",50.1
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,1,"55,495",45,0.1
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,5,"58,190",165,0.4
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,6,"60,540",180,0.5
2024,한국외국어대학교,대학교,사립,서울,기존,강사,주간,21,"65,450",699,1.8
2024,한국전통문화대학교,대학교,특별법국립,충남,기존,강사,주간,69,"83,000","4,537.5",100.0
2024,한국체육대학교,대학교,국립,서울,기존,강사,주간,119,"98,900","6,645",100.0
2024,한국침례신학대학교,대학교,사립,대전,기존,강사,주간,12,"61,000",510,100.0
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"32,940",30,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"37,820",30,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"39,650",30,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"40,565",30,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,88,"61,000","3,555",77.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,3,"61,610",120,2.7
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"62,220",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"62,830",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"63,440",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"64,050",15,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"65,270",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"65,880",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"67,100",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,2,"70,150",90,1.8
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"71,370",45,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,3,"73,200",45,2.7
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,2,"78,080",30,1.8
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"78,690",30,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"79,300",15,0.9
2024,한국항공대학교,대학교,사립,경기,기존,강사,주간,1,"95,770",45,0.9
2024,한남대학교,대학교,사립,대전,기존,강사,주간,16,"41,000",885,11.1
2024,한남대학교,대학교,사립,대전,기존,강사,주간,127,"58,000","8,475",88.2
2024,한남대학교,대학교,사립,대전,기존,강사,주간,1,"63,800",45,0.7
2024,한동대학교,대학교,사립,경북,기존,강사,주간,7,"105,000",288,5.5
2024,한동대학교,대학교,사립,경북,기존,강사,주간,24,"40,000",950.4,18.9
2024,한동대학교,대학교,사립,경북,기존,강사,주간,41,"60,000","1,956",32.3
2024,한동대학교,대학교,사립,경북,기존,강사,주간,1,"65,000",32,0.8
2024,한동대학교,대학교,사립,경북,기존,강사,주간,48,"80,000","2,106.1",37.8
2024,한동대학교,대학교,사립,경북,기존,강사,주간,6,"85,000",272,4.7
2024,한라대학교,대학교,사립,강원,기존,강사,주간,62,"56,600","5,715",95.4
2024,한라대학교,대학교,사립,강원,기존,강사,주간,2,"70,000",90,3.1
2024,한라대학교,대학교,사립,강원,기존,강사,야간,1,"125,000",45,1.5
2024,한림대학교,대학교,사립,강원,기존,강사,주간,2,"110,000",90,1.0
2024,한림대학교,대학교,사립,강원,기존,강사,주간,107,"50,000","4,597.5",51.2
2024,한림대학교,대학교,사립,강원,기존,강사,주간,88,"55,000","3,810",42.1
2024,한림대학교,대학교,사립,강원,기존,강사,주간,3,"57,000",112.5,1.4
2024,한림대학교,대학교,사립,강원,기존,강사,주간,3,"60,500",135,1.4
2024,한림대학교,대학교,사립,강원,기존,강사,주간,1,"63,800",45,0.5
2024,한림대학교,대학교,사립,강원,기존,강사,주간,1,"67,500",45,0.5
2024,한림대학교,대학교,사립,강원,기존,강사,주간,1,"68,000",45,0.5
2024,한림대학교,대학교,사립,강원,기존,강사,주간,1,"71,000",45,0.5
2024,한림대학교,대학교,사립,강원,기존,강사,주간,2,"75,000",90,1.0
2024,한서대학교,대학교,사립,충남,기존,강사,주간,55,"53,000","4,076.2",52.4
2024,한서대학교,대학교,사립,충남,기존,강사,주간,50,"60,000","3,690",47.6
2024,한성대학교,대학교,사립,서울,기존,강사,주간,101,"54,000","6,682.5",38.4
2024,한성대학교,대학교,사립,서울,기존,강사,주간,76,"54,000","4,582.5",28.9
2024,한성대학교,대학교,사립,서울,기존,강사,야간,86,"56,000","3,427.5",32.7
2024,한세대학교,대학교,사립,경기,기존,강사,주간,144,"54,000","7,125",70.9
2024,한세대학교,대학교,사립,경기,기존,강사,주간,59,"55,000","2,394",29.1
2024,한신대학교,대학교,사립,경기,기존,강사,주간,167,"56,000","7,440",97.7
2024,한신대학교,대학교,사립,경기,기존,강사,주간,4,"70,000",180,2.3
2024,한양대학교(ERICA)_분교,대학교,사립,경기,기존,강사,주간,26,"27,500",968,5.6
2024,한양대학교(ERICA)_분교,대학교,사립,경기,기존,강사,주간,430,"55,000","14,339.5",92.3
2024,한양대학교(ERICA)_분교,대학교,사립,경기,기존,강사,야간,10,"55,000",480,2.1
2024,한양대학교,대학교,사립,서울,기존,강사,주간,13,"27,500",388,2.2
2024,한양대학교,대학교,사립,서울,기존,강사,주간,33,"45,833","1,584",5.7
2024,한양대학교,대학교,사립,서울,기존,강사,주간,528,"55,000","16,271",90.6
2024,한양대학교,대학교,사립,서울,기존,강사,주간,1,"82,500",24,0.2
2024,한양대학교,대학교,사립,서울,기존,강사,주간,1,"88,000",8,0.2
2024,한양대학교,대학교,사립,서울,기존,강사,야간,7,"55,000",272,1.2
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,3,"17,500",180,3.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,3,"35,000",135,3.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,4,"37,500",180,4.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,9,"40,000",369,9.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,11,"42,500",495,11.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,13,"45,000",576,13.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,21,"47,500",735,21.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,13,"50,000",585,13.0
2024,한양사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,23,"52,500","1,020",23.0
2024,한일장신대학교,대학교,사립,전북,기존,강사,주간,21,"50,500",315,47.7
2024,한일장신대학교,대학교,사립,전북,기존,강사,주간,23,"53,500",930,52.3
2024,협성대학교,대학교,사립,경기,기존,강사,주간,61,"53,000","2,265",61.0
2024,협성대학교,대학교,사립,경기,기존,강사,주간,39,"56,000","1,740",39.0
2024,호남대학교,대학교,사립,광주,기존,강사,주간,38,"56,000","1,582.5",38.8
2024,호남대학교,대학교,사립,광주,기존,강사,주간,54,"58,000","2,113",55.1
2024,호남대학교,대학교,사립,광주,기존,강사,야간,1,"57,000",45,1.0
2024,호남대학교,대학교,사립,광주,기존,강사,야간,5,"59,000",225,5.1
2024,호남신학대학교,대학교,사립,광주,기존,강사,주간,5,"51,800",135,100.0
2024,호서대학교,대학교,사립,충남,기존,강사,주간,606,"56,000","20,181",99.0
2024,호서대학교,대학교,사립,충남,기존,강사,주간,5,"67,200",165,0.8
2024,호서대학교,대학교,사립,충남,기존,강사,주간,1,"84,000",45,0.2
2024,호원대학교,산업대학,사립,전북,기존,강사,주간,261,"50,000","8,831",23.5
2024,호원대학교,산업대학,사립,전북,기존,강사,주간,724,"54,000","16,204",65.3
2024,호원대학교,산업대학,사립,전북,기존,강사,야간,123,"50,000","4,917",11.1
2024,호원대학교,산업대학,사립,전북,기존,강사,야간,1,"54,000",45,0.1
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"101,400",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"102,700",30,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"131,300",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"139,100",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"143,000",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"146,900",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,46,"43,000","1,560",22.0
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,3,"45,150",105,1.4
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,5,"47,300",195,2.4
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,3,"49,450",105,1.4
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,79,"52,000","2,520",37.8
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"53,300",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,5,"53,750",225,2.4
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"54,600",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,2,"55,900",90,1.0
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"58,050",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,2,"58,500",75,1.0
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"58,600",90,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,2,"59,800",90,1.0
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"61,100",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"62,350",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"63,700",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,6,"64,500",210,2.9
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,5,"65,000",225,2.4
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"66,300",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,2,"66,650",45,1.0
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"67,600",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,4,"68,800",105,1.9
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"68,900",45,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,1,"70,200",30,0.5
2024,홍익대학교,대학교,사립,서울,기존,강사,주간,3,"70,950",60,1.4
