accounting_year,기준년도,학교명,학교종류,지역,등록금회계_교육비합계,산학협력단회계_교육비합계,등록금수입,교육비환원율,tuition_salary,tuition_admin,tuition_research_student,tuition_books,tuition_equipment,tuition_admissions,industry_project_cost,industry_support_project_cost,industry_indirect_project_cost,industry_general_admin,industry_equipment,private_school_account_cost,library_purchase_cost,equipment_purchase_total,equipment_purchase_recent_5yr_avg,school_building_purchase_cost,school_building_purchase_recent_5yr_avg,building_cost_recent_5yr_avg_2_5pct,national_scholarship_type1_dadak_deduction,private_accreditation_formula_partial_numerator,private_accreditation_formula_partial_rate_pct,formula_completeness_status,source_file_name
2019,2020,꽃동네대학교,일반,충북,8022759.47,1835.63,3474484.92,231.0,3404046.34,1236964.134,3137270.636,56000.0,251173.12,62694.76,0.0,0.0,1835.63,0.0,0.0,7715586.35,56000.0,251173.12,346386.882,-59592.585,192765.4682,4819.136705,,8124627.998705,233.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,나사렛대학교,일반,충남,61705184.59199999,2346332.773,38108097.13,168.1,27510083.935,8765491.585,24183629.807,304975.975,1513216.3900000001,572213.1,959284.711,746434.253,87325.25,543059.032,10229.527,59886992.22699999,304975.975,1523445.9170000001,914232.1554000002,154800.0,901782.8951999999,22544.572379999998,,63475077.70277999,166.6,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,남부대학교,일반,광주,34261477.495,2367327.573,22043852.07,166.2,14245999.809999999,4100304.404,15350486.206,190999.455,504042.76,130355.14,167220.163,1920532.875,213245.086,47908.839,18420.61,33566435.28,190999.455,522463.37,587148.7980000001,0.0,1064777.4,26619.434999999998,,36738530.541,166.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,남서울대학교,일반,충남,108514813.902,12330876.723,76669116.507,157.6,44644053.214999996,17229000.052,44575765.727,530779.51,2506141.912,970926.514,2832505.93,8426135.488,398852.618,608721.59,64661.097,105477892.47999999,530779.51,2570803.009,2310995.1991999997,2551259.44,1815571.8879999998,45389.2972,,120695933.2094,157.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,단국대학교,일반,경기,304292717.70500004,59283025.3,222383153.92,163.5,156989607.045,34846604.427,104298522.5,2671141.66,8947741.833999999,3460899.761,11736662.359,41564365.198,4271368.277,21259.6,1689369.866,292673834.211,2671141.66,10637111.7,7476939.2488,4761833.25,4897800.328,122445.0082,,362227385.42800003,162.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,대구가톨릭대학교,일반,경북,139055163.183,22512522.834,94500397.95,171.0,61587937.584,16996737.217,56727065.027,875958.2390000001,3806613.38,939148.264,4342286.789,14688117.134,1687713.481,309878.756,1484526.674,134372591.564,875958.2390000001,5291140.054,4400256.7321999995,7117164.923,2463242.7583999997,61581.06896,,162222910.43816,171.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,대구대학교,일반,경북,203259671.27,23813262.084000003,124709626.65,182.1,83846951.824,28825391.632,87433391.391,1104056.476,3131100.6270000003,1081220.68,5271953.846,17092659.738,635822.397,317030.183,495795.92,199024514.167,1104056.476,3626896.5470000003,3625558.0703999996,1828468.682,1627837.3364,40695.93341,,227608086.73081,182.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,대구예술대학교,일반,경북,12047401.048,393675.38,8707869.55,142.9,5224166.856,2115804.526,4425168.946,62606.36,270731.62999999995,51077.27,570.0,388650.76,0.0,4454.62,0.0,11714063.058,62606.36,270731.62999999995,259137.694,61797.59,544897.3200000001,13622.433000000003,,12443104.925,142.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,대구한의대학교,일반,경북,73966240.80700001,13825895.270999998,48718847.55,180.2,34114996.715,9518786.429000001,28895112.016,403579.268,1427055.11,393288.731,3048842.546,8746654.929,1463659.085,252881.111,313857.6,72135606.429,403579.268,1740912.71,1975390.7175999999,0.0,603474.632,15086.8658,,88355558.5514,181.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,대신대학교,일반,경북,6026123.719,0.0,3640527.89,165.5,2168938.94,1318539.445,2316546.444,28026.88,202707.51,8635.5,0.0,0.0,0.0,0.0,0.0,5795389.329,28026.88,202707.51,109343.09199999999,0.0,132420.0,3310.5,,5936069.801,163.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2019,2020,대전가톨릭대학교,일반,세종,3630776.984,0.0,531093.34,683.6,1794826.64,798666.1880000001,939600.143,57476.643,40207.37,0.0,0.0,0.0,0.0,0.0,0.0,3533092.971,57476.643,40207.37,46492.712,0.0,21340.0,533.5,,3637595.826,684.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2019,2020,대전대학교,일반,대전,97261802.73200001,34382524.361,70125733.72,187.7,41839028.693,14857236.36,39518761.045,667490.281,998465.67,619179.317,7509161.037,22662596.928,1252140.275,1196082.725,1762543.396,95595846.781,667490.281,2761009.066,2408363.217,0.0,9760227.6676,244005.69169,,133298230.33169001,190.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,대전신학대학교,일반,대전,3649512.4600000004,0.0,1143362.0,319.2,1918394.7880000002,752377.692,955412.6,13057.98,18902.5,8633.1,0.0,0.0,0.0,0.0,0.0,3617551.9800000004,13057.98,18902.5,7303.5,0.0,0.0,0.0,,3637913.4600000004,318.2,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2019,2020,대진대학교,일반,경기,95300228.19700001,7421550.174000001,56555303.06,181.6,44238933.307000004,11036587.679000001,38192324.798,229992.76,2815623.1679999996,1213233.515,2037365.524,4732355.724,599804.691,27379.591,24644.644,92254612.26900001,229992.76,2840267.8119999995,1978598.5336,130000.0,506515.43899999995,12662.885975,,101897416.62257501,180.2,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,덕성여자대학교,일반,서울,68284898.822,7745400.754,41478679.25,183.3,33440669.167,9435631.426,22098247.415,574580.898,3824242.302,1088472.386,834848.96,6221504.759,570802.181,0.0,118244.854,63886075.622,574580.898,3942487.156,1213519.0154,723444.0,1579295.4,39482.385,,73459058.67440002,177.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동국대학교,일반,서울,307244177.353,74737261.93499999,214873886.66,177.8,155160033.321,36474132.504999995,110775969.23,3126739.2,5591422.34,3884119.243,14050261.394,51878503.899,5964447.776,748938.244,2095110.622,298526015.813,3126739.2,7686532.961999999,7569781.6756,5385687.6,3462217.008,86555.4252,,384046354.0488,178.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동덕여자대학교,일반,서울,75189496.44799998,3904131.6989999996,51456727.487,153.7,36286951.265999995,12552508.735,26238816.788,601352.141,879066.8,1369199.282,934641.439,2669022.093,259058.647,0.0,41409.52,73709077.50699998,601352.141,920476.3200000001,1438762.5,1350173.222,7364098.556999999,184102.463925,,79837426.31092499,155.2,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동명대학교,일반,부산,85056184.51699997,20658262.553,53183168.052,198.8,39249867.802,8944646.68,33921936.116,442999.945,2905806.3600000003,409072.386,3458255.102,11599931.191,647433.512,102739.014,4849903.734,81707378.21199998,442999.945,7755710.0940000005,4466634.1012,1084724.52,1800639.6940000001,45015.99235000001,,107320290.80354998,201.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동서대학교,일반,부산,113530782.05,11023968.55,69136969.274,180.2,53915575.526999995,13904530.477,43956140.019,645023.36,1841128.375,731615.708,856663.148,9062365.159,571586.323,56521.307,476832.613,111044630.315,645023.36,2317960.988,2321137.1146,453600.0,2569050.2,64226.255000000005,,125098985.59459999,180.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동신대학교,일반,전남,73493852.358,10240270.196,45189464.87,185.3,33585580.55,7804045.31,31005166.248,370950.0,1073752.842,345642.592,2063962.588,7126376.104,1005954.504,0.0,43977.0,72049149.516,370950.0,1117729.842,3550244.4064,6900193.0,2824725.27,70618.13175,,86281232.25015,190.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동아대학교,일반,부산,205950621.45700002,40707619.65400001,138936626.67,177.5,105913739.71,22983251.577,76682952.779,896872.182,1249955.2349999999,1776150.026,6168562.7,28858022.063,3917237.643,578560.629,1185236.619,203803794.04,896872.182,2435191.854,3531946.7269999995,8120293.392,7037001.8326,175925.04581500002,,249116157.648815,179.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동양대학교,일반,경북,40125924.143999994,3392382.449,27468904.5,158.4,17119352.18,5751491.07,16770927.372000001,240516.789,627909.37,384272.637,798857.457,2194561.553,285679.319,0.0,113284.12,39257497.985,240516.789,741193.49,552442.118,0.0,8831775.0,220794.375,,43663633.716,159.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,동의대학교,일반,부산,152411502.504,17991300.100999996,103325559.32,164.9,73817978.029,13161228.3,64032706.798999995,944998.506,2047683.8,1593092.93,3298228.395,12197423.896,1970851.57,0.0,524796.24,149418820.19799998,944998.506,2572480.04,4413567.5172,2019114.55,2542149.0237999996,63553.725594999996,,172832240.04779497,167.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,루터대학교,일반,경기,5561756.506999999,444.32,2448192.464,227.2,1966536.5550000002,1527391.729,1874237.27,18190.843,200022.14,24622.03,0.0,0.0,0.0,444.32,0.0,5343543.523999999,18190.843,200022.14,74745.028,0.0,24200.0,605.0,,5437528.715,222.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,명지대학교,일반,서울,181444308.57,40196167.66200001,131350170.25,168.7,87276405.925,22484700.712,70378925.794,2139896.591,2140231.44,2975851.892,7791258.551,27527846.146,2395344.726,260193.632,2221524.607,177164180.539,2139896.591,4361756.047,3052871.1602,9187195.3,4272783.86,106819.59650000001,,222659935.5487,169.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,목원대학교,일반,대전,86872823.908,3592168.252,58728416.16,154.0,39360037.331,9978316.436999999,35530438.578999996,441396.399,2058319.3599999999,495684.198,858431.935,2151065.026,288412.184,237102.286,57156.821,84373108.149,441396.399,2115476.181,1506925.4854000001,0.0,4060996.6624,101524.91656,,90015123.20196001,153.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,목포가톨릭대학교,일반,전남,6720056.334,274182.413,3260947.84,214.5,2735332.55,754486.03,2764243.744,42669.23,434172.38999999996,10847.61,10988.64,239282.95,1263.08,2647.743,20000.0,6243214.714,42669.23,454172.38999999996,178612.37799999997,0.0,156714.6,3917.8650000000002,,6742596.6,206.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,배재대학교,일반,대전,91750938.04700002,14534558.828,58115633.905,182.9,43594522.06,9024571.811,37432959.769,500000.0,1717918.973,519034.566,840301.764,11810807.372,689652.399,571113.995,622683.298,89533019.07400002,500000.0,2340602.2709999997,1536748.6944,1677472.7,335494.54,8387.3635,,106112713.9599,182.6,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,백석대학교,일반,충남,138619169.66599998,11578133.996000001,107724235.15,139.4,57763035.213,20922614.807,56549043.05,823472.077,3897135.68,1336131.161,833798.99,10188828.196,164856.99,105740.82,284909.0,133898561.909,823472.077,4182044.68,2850755.2199999997,7860075.0,22021226.044999998,550530.651125,,149701453.853125,139.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,부산가톨릭대학교,일반,부산,43974625.324999996,5064622.217999999,26367344.05,186.0,20587780.130000003,5222449.216,16909391.683,99491.209,1386119.5,230606.413,706276.931,3942472.609,135118.538,77400.14,203354.0,42489014.616,99491.209,1589473.5,1038501.2660000001,431162.99,224692.598,5617.31495,,48697246.62395,184.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,부산외국어대학교,일반,부산,76255866.538,3721956.2650000006,50454828.21,158.5,34259745.387,7084717.441,33541007.656999998,489524.46,1192243.098,311371.505,197199.71,2991328.796,253537.95,1249.2,278640.609,74574098.98,489524.46,1470883.707,2314420.2042,4000.0,1179119.6130000001,29477.990325000006,,81129477.899525,160.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,부산장신대학교,일반,경남,4893237.978,0.0,2418759.56,202.3,2386582.08,716677.123,1735561.9849999999,35762.439999999995,30994.35,12340.0,0.0,0.0,0.0,0.0,0.0,4826481.188,35762.439999999995,30994.35,14629.541999999998,0.0,61280.0,1532.0,,4878405.170000001,201.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2019,2020,삼육대학교,일반,서울,72227931.899,5994055.937,45294295.73,172.7,32734334.792999998,9415091.714,29431813.849,533022.323,1092079.105,978409.885,1515704.721,3809303.767,371441.398,81451.467,216154.584,70602830.471,533022.323,1308233.689,1473421.96,4194008.13,7415863.682000001,185396.59205000004,,78788727.28305,173.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,상명대학교,일반,서울,148273758.891,29219429.972999997,112308270.568,158.0,71329936.925,18452843.921,56627545.985,1042890.937,2809463.662,1988922.539,5607177.989,21782677.216,1322258.494,1702.838,505613.436,144421404.292,1042890.937,3315077.098,3903887.3634,2264115.486,2700324.0171999997,67508.10042999999,,178655120.66583002,159.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,상지대학교,일반,강원,67619104.038,6431292.745,46587186.818,159.0,35453480.405999996,6349380.464000001,24545183.716,389639.005,1373549.12,492128.673,1883307.247,3349106.299,378455.72,618028.085,202395.394,65855915.912999995,389639.005,1575944.5140000002,1093437.7086,223287.0,98927.4,2473.185,,73772758.55659999,158.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서강대학교,일반,서울,144294371.90900004,57468768.846999995,99943921.504,201.9,76204373.782,21138175.971,43904450.39,2454101.77,3633371.571,3040101.575,11358561.745,38516242.235,5132030.749,0.0,2461934.118,138206898.56800002,2454101.77,6095305.688999999,4458394.9106,1125897.835,4043124.335,101078.10837500001,,202689242.20397505,202.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서경대학교,일반,서울,70148521.82500002,6250255.112,50420354.534,151.5,33903768.515999995,7894467.593,26999633.868,649800.503,2508687.68,1807836.335,1907190.442,3940579.643,332308.527,0.0,70176.5,66990033.642,649800.503,2578864.18,2039451.5798,5854133.0,6167015.794,154175.39485,,76083716.23165,150.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서울신학대학교,일반,경기,30757676.709000003,727502.006,20284286.15,155.2,12854962.681000002,4315157.696,13543611.618,169998.935,105670.336,231724.557,563959.813,73244.084,49178.133,41119.976,0.0,30482007.438000005,169998.935,105670.336,271532.237,117250.0,450803.8,11270.095000000001,,31662310.711000003,156.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서울여자대학교,일반,서울,83219111.16100001,7249851.222,52462562.94,172.4,43603783.604,8375423.328,31600772.74,711918.0,913830.9569999999,1986617.468,2941983.514,3613643.206,643843.205,0.0,50381.297,81593362.20400001,711918.0,964212.254,1091793.9504,1149088.3,496836.86,12420.9215,,90659346.2979,172.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서울장신대학교,일반,경기,9155583.957,82022.539,6211853.49,148.7,4292944.745,1291803.809,3550579.399,66630.052,53638.96000000001,100013.008,20243.31,59404.146,336.0,2039.083,0.0,9035314.945,66630.052,53638.96000000001,44455.992000000006,0.0,0.0,0.0,,9228423.528,148.6,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서울한영대학교,일반,서울,8960410.591,5985.85,5910657.975,151.7,4791249.232,888942.454,3237265.5300000003,55619.235,36104.14,48770.0,4055.7,0.0,0.0,1930.15,0.0,8868687.216,55619.235,36104.14,20912.96,0.0,1052686.4,26317.16,,8977522.421,151.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,서원대학교,일반,충북,69837916.586,13128149.909,44696397.113,185.6,30126784.773,8334600.664000001,29914900.548,405999.752,1509338.7770000002,453707.928,1045469.8,11194654.454,445552.466,297185.189,145288.0,67922578.057,405999.752,1654626.7770000002,1637709.0598000002,2649471.65,696407.0648,17410.176620000002,,83111846.95442,185.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
2019,2020,선문대학교,일반,충남,118214831.97500001,17647817.907,69632566.653,195.1,49057371.519,15925249.634,50398266.339,793771.965,2694634.42,654461.902,2535444.707,13052108.295,1550701.223,196195.409,313368.273,114726425.59,793771.965,3008002.693,2889578.8112,1501234.8,900274.4400000001,22506.861000000004,,136080101.1342,195.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2019╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2019회계연도 산학협력단회계 결산 재무제표.xlsx"
