공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),"전임
교원",논문실적 총계,논문실적(국내),"논문실적(국내, 연구재단등재지(후보포함))",논문실적(기타국내발간일반학술지),논문실적(국제),"논문실적(국제, SCI급/SCOPUS학술지)","논문실적(국제, 기타국제발간일반학술지)",전임교원1인당논문실적(국내),전임교원1인당논문실적(국제),"전임교원1인당논문실적(국내, 연구재단등재지(후보포함))","전임교원1인당논문실적(국제, SCI급/SCOPUS학술지)"
2014,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2013,1768,9549,1708,406,443.9163,306.3485,288.2794,18.0691,137.5678,124.7426,12.8252,0.7546,0.3388,0.71,0.3072
2014,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1730,8053,1804,245,265.3889,226.569,162.8596,63.7094,38.8199,37.3199,1.5,0.9248,0.1584,0.6647,0.1523
2014,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,540,2302,480,84,42.85,35.25,30.75,4.5,7.6,1.95,5.65,0.4196,0.0905,0.3661,0.0232
2014,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3442,19439,4053,1396,1919.6771,620.9358,568.9807,51.9551,1298.7413,1254.2247,44.5166,0.4448,0.9303,0.4076,0.8984
2014,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2216,10365,2359,300,310.7613,280.1294,249.9047,30.2247,30.6319,27.9069,2.725,0.9338,0.1021,0.833,0.093
2014,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2320,11287,2384,431,371.6088,183.031,170.9465,12.0845,188.5778,176.0119,12.5659,0.4247,0.4375,0.3966,0.4084
2014,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2198,10804,2047,455,537.8456,475.8857,435.8326,40.0531,61.9599,58.1099,3.85,1.0459,0.1362,0.9579,0.1277
2014,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2675,13352,2980,494,585.9122,426.9368,381.1478,45.789,158.9754,132.6721,26.3033,0.8642,0.3218,0.7716,0.2686
2014,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3408,19227,4178,1635,2068.2958,763.5897,647.5141,116.0756,1304.7061,1271.3629,33.3432,0.467,0.798,0.396,0.7776
2014,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2989,16166,3175,997,1086.3871,698.6976,637.7928,60.9048,387.6895,351.6002,36.0893,0.7008,0.3889,0.6397,0.3527
2014,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,150,666,152,80,129.0834,126.0834,75.9,50.1834,3,0,3,1.576,0.0375,0.9488,0
2014,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3145,15696,2751,818,1133.7707,615.3177,589.5687,25.749,518.453,479.9645,38.4885,0.7522,0.6338,0.7207,0.5868
2014,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,360,2012,432,126,169.9524,168.5524,68.3024,100.25,1.4,0.4,1,1.3377,0.0111,0.5421,0.0032
2014,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,290,1195,271,49,47.4,47.4,5.4,42,0,0,0,0.9673,0,0.1102,0
2014,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,240,1203,241,46,40.3339,34.4502,19.2002,15.25,5.8837,5.0741,0.8096,0.7489,0.1279,0.4174,0.1103
2014,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3377,16795,1714,649,887.4328,651.938,550.0746,101.8634,235.4948,145.5519,89.9429,1.0045,0.3629,0.8476,0.2243
2014,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2013,590,2490,571,112,88.6154,87.4655,79.2321,8.2334,1.1499,1.1499,0,0.7809,0.0103,0.7074,0.0103
2014,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1620,7214,1636,264,265.0397,238.3594,185.7214,52.638,26.6803,25.2803,1.4,0.9029,0.1011,0.7035,0.0958
2014,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2915,15477,3772,1005,1362.7121,621.0921,559.3162,61.7759,741.62,722.9669,18.6531,0.618,0.7379,0.5565,0.7194
2014,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,200,776,162,41,22.8333,22.8333,12.8333,10,0,0,0,0.5569,0,0.313,0
2014,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2470,12057,2289,523,380.1121,276.7182,265.1932,11.525,103.3939,85.8415,17.5524,0.5291,0.1977,0.5071,0.1641
2013,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,80,240,39,26,20,20,9,11,0,0,0,0.7692,0,0.3462,0
2013,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,80,470,120,900,816.974,274.1626,226.2084,47.9542,542.8114,532.0442,10.7672,0.3046,0.6031,0.2513,0.5912
2013,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,200,886,220,33,39.5,39.5,8,31.5,0,0,0,1.197,0,0.2424,0
2013,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3000,16789,3367,636,855.8622,486.7852,442.6368,44.1484,369.077,349.9174,19.1596,0.7654,0.5803,0.696,0.5502
2013,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,544,2693,479,52,45.9858,40.8858,37.6858,3.2,5.1,3.7,1.4,0.7863,0.0981,0.7247,0.0712
2013,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,4820,24906,5506,1481,1873.2844,917.8595,806.7234,111.1361,955.4249,932.332,23.0929,0.6198,0.6451,0.5447,0.6295
2013,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3793,20105,4043,1450,2156.2729,889.6678,792.3227,97.3451,1266.6051,1209.7914,56.8137,0.6136,0.8735,0.5464,0.8343
2013,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1755,9077,1664,326,422.4266,255.1782,239.864,15.3142,167.2484,158.1154,9.133,0.7828,0.513,0.7358,0.485
2013,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2983,15407,3099,603,552.7776,379.2396,330.3872,48.8524,173.538,163.0166,10.5214,0.6289,0.2878,0.5479,0.2703
2013,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,330,1427,432,49,43.9778,42.3112,16.3112,26,1.6666,0,1.6666,0.8635,0.034,0.3329,0
2013,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1210,6431,1205,187,178.9012,156.305,140.2718,16.0332,22.5962,20.9101,1.6861,0.8359,0.1208,0.7501,0.1118
2013,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2685,13858,2925,667,765.7376,515.9361,434.6391,81.297,249.8015,241.3075,8.494,0.7735,0.3745,0.6516,0.3618
2013,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1657,8089,1538,241,165.6125,144.0671,142.6385,1.4286,21.5454,19.5454,2,0.5978,0.0894,0.5919,0.0811
2013,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,1263,7419,1481,218,198.8914,189.2312,169.6979,19.5333,9.6602,8.5833,1.0769,0.868,0.0443,0.7784,0.0394
2013,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1212,5697,1134,184,178.9145,150.8705,135.5776,15.2929,28.044,21.744,6.3,0.8199,0.1524,0.7368,0.1182
2013,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1400,6670,1407,224,287.6451,218.4818,209.7318,8.75,69.1633,63.2594,5.9039,0.9754,0.3088,0.9363,0.2824
2013,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1640,8377,1781,447,503.1323,252.5821,244.8321,7.75,250.5502,228.6002,21.95,0.5651,0.5605,0.5477,0.5114
2013,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1410,6625,1405,199,108.5861,93.8812,58.1312,35.75,14.7049,11.6608,3.0441,0.4718,0.0739,0.2921,0.0586
2013,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2012,2240,4221,,353,470.6705,245.5756,238.5399,7.0357,225.0949,220.2532,4.8417,0.6957,0.6377,0.6758,0.6239
2013,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,161,734,146,32,20.0667,20.0667,19.0667,1,0,0,0,0.6271,0,0.5958,0
2013,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2012,3124,16712,3465,2178,3006.6913,1009.6934,844.6006,165.0928,1996.9979,1935.0349,61.963,0.4636,0.9169,0.3878,0.8884
2013,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2012,1768,9309,1682,388,399.8037,284.4523,270.844,13.6083,115.3514,103.0268,12.3246,0.7331,0.2973,0.6981,0.2655
2013,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1730,8050,1688,244,297.3759,245.3662,184.8386,60.5276,52.0097,49.3097,2.7,1.0056,0.2132,0.7575,0.2021
2013,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,540,2369,511,82,60.6525,55.9096,53.9096,2,4.7429,1.8429,2.9,0.6818,0.0578,0.6574,0.0225
2013,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3507,19365,4095,1388,1808.375,589.2357,514.8821,74.3536,1219.1393,1168.8171,50.3222,0.4245,0.8783,0.371,0.8421
2013,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2216,10414,2340,334,350.2096,310.252,283.127,27.125,39.9576,34.1052,5.8524,0.9289,0.1196,0.8477,0.1021
2013,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2320,11158,2398,418,382.0206,182.2615,166.9227,15.3388,199.7591,193.165,6.5941,0.436,0.4779,0.3993,0.4621
2013,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2198,10882,2058,466,536.8025,466.537,437.0037,29.5333,70.2655,60.9254,9.3401,1.0012,0.1508,0.9378,0.1307
2013,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2675,14021,2578,515,618.502,479.5084,418.2085,61.2999,138.9936,121.3483,17.6453,0.9311,0.2699,0.8121,0.2356
2013,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3408,19226,4088,1600,2082.3578,779.5695,699.1473,80.4222,1302.7883,1252.617,50.1713,0.4872,0.8142,0.437,0.7829
2013,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2989,16083,3151,997,1169.0336,800.8949,749.8624,51.0325,368.1387,330.7124,37.4263,0.8033,0.3692,0.7521,0.3317
2013,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,150,663,162,75,106.8088,103.75,73.75,30,3.0588,1,2.0588,1.3833,0.0408,0.9833,0.0133
2013,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2783,14507,2949,782,1115.7103,642.2975,571.0144,71.2831,473.4128,450.308,23.1048,0.8214,0.6054,0.7302,0.5758
2013,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,360,1888,385,122,149.6,147.1,62.1,85,2.5,1.5,1,1.2057,0.0205,0.509,0.0123
2013,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,290,1233,305,48,36,36,4,32,0,0,0,0.75,0,0.0833,0
2013,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,240,1164,244,45,37.5943,31.0913,21.8413,9.25,6.503,6.503,0,0.6909,0.1445,0.4854,0.1445
2013,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1676,9041,1686,382,564.5787,449.2501,398.1501,51.1,115.3286,49.8023,65.5263,1.176,0.3019,1.0423,0.1304
2013,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2012,592,2532,547,110,88.8775,86.4762,85.5762,0.9,2.4013,2.4013,0,0.7861,0.0218,0.778,0.0218
2013,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1620,7321,1617,262,272.5158,260.5969,202.5636,58.0333,11.9189,10.5689,1.35,0.9946,0.0455,0.7731,0.0403
2013,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2915,15577,3691,1033,1394.7556,652.7741,594.5563,58.2178,741.9815,693.8971,48.0844,0.6319,0.7183,0.5756,0.6717
2013,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,200,763,167,41,41.525,41.525,15.025,26.5,0,0,0,1.0128,0,0.3665,0
2013,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2470,12057,2404,513,367.8372,269.3428,252.9214,16.4214,98.4944,77.0921,21.4023,0.525,0.192,0.493,0.1503
2012,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,499,173,892,808.3,303.4,248.1,55.3,504.9,496.7,8.2,0.3401,0.566,0.2781,0.5568
2012,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,211,57,25,19.1,19,7,12,0.1,0.1,0,0.76,0.004,0.28,0.004
2012,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,910,201,34,50.3,49.3,9.3,40,1,0,1,1.45,0.0294,0.2735,0
2012,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3000,16669,3102,619,768.6,462.7,428.1,34.6,305.9,290,15.9,0.7475,0.4942,0.6916,0.4685
2012,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,544,2479,417,52,42.1,41.9,34.4,7.5,0.2,0.2,0,0.8058,0.0038,0.6615,0.0038
2012,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,4860,25356,5357,1418,1746.5,975.3,882.5,92.8,771.2,741.1,30.1,0.6878,0.5439,0.6224,0.5226
2012,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3772,20226,4322,1372,1973,953.6,826,127.6,1019.4,954.8,64.6,0.695,0.743,0.602,0.6959
2012,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1755,8949,1672,286,420.4,242.3,221.2,21.1,178.1,164.9,13.2,0.8472,0.6227,0.7734,0.5766
2012,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2983,15180,3161,461,486.3,355.1,311,44.1,131.2,124.9,6.3,0.7703,0.2846,0.6746,0.2709
2012,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,330,1556,314,45,41.8,39.6,20.4,19.2,2.2,0.2,2,0.88,0.0489,0.4533,0.0044
2012,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1290,6206,1188,179,211,189.2,173,16.2,21.8,21.5,0.3,1.057,0.1218,0.9665,0.1201
2012,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2715,14010,2827,664,659.9,472.4,426,46.4,187.5,176.1,11.4,0.7114,0.2824,0.6416,0.2652
2012,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1697,7790,1597,235,177.1,165,101.3,63.7,12.1,8.6,3.5,0.7021,0.0515,0.4311,0.0366
2012,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,1330,7307,1518,203,195.7,186.5,166.1,20.4,9.2,5.7,3.5,0.9187,0.0453,0.8182,0.0281
2012,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1242,5546,1109,178,161.4,141.1,115.1,26,20.3,14.1,6.2,0.7927,0.114,0.6466,0.0792
2012,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1400,6574,1478,220,247.5,194.7,180.5,14.2,52.8,44.9,7.9,0.885,0.24,0.8205,0.2041
2012,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1640,8440,1793,415,501.1,269.5,263.2,6.3,231.6,209.3,22.3,0.6494,0.5581,0.6342,0.5043
2012,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1410,6608,1374,196,121.5,113.5,72.9,40.6,8,6.8,1.2,0.5791,0.0408,0.3719,0.0347
2012,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,2240,2564,,387,426.7,240.9,220,20.9,185.8,181.3,4.5,0.6225,0.4801,0.5685,0.4685
2012,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,170,760,120,30,21.7,20.7,19.7,1,1,0,1,0.69,0.0333,0.6567,0
2012,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2011,3159,16623,3466,2164,2937.6,1067.1,923.4,143.7,1870.5,1786.2,84.3,0.4931,0.8644,0.4267,0.8254
2012,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2011,1768,8972,1846,381,430.7,289.6,279,10.6,141.1,132.3,8.8,0.7601,0.3703,0.7323,0.3472
2012,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1730,8180,1708,239,264.8,235.2,180.7,54.5,29.6,23.9,5.7,0.9841,0.1238,0.7561,0.1
2012,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,540,2368,496,85,53.8,45.8,44.5,1.3,8,3,5,0.5388,0.0941,0.5235,0.0353
2012,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3499,19290,4283,1316,1710.4,589.6,497.7,91.9,1120.8,1072.4,48.4,0.448,0.8517,0.3782,0.8149
2012,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2216,10400,2250,324,275.9,252.2,213.2,39,23.7,17.5,6.2,0.7784,0.0731,0.658,0.054
2012,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2320,11195,2572,394,430.6,235.1,224.9,10.2,195.5,194.5,1,0.5967,0.4962,0.5708,0.4937
2012,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2278,11065,2230,460,505.5,433,413.9,19.1,72.5,59.9,12.6,0.9413,0.1576,0.8998,0.1302
2012,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2675,14383,2551,488,550.7,427.1,381.9,45.2,123.6,113.1,10.5,0.8752,0.2533,0.7826,0.2318
2012,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3404,19066,4245,1580,2012,819.1,726.6,92.5,1192.9,1164.1,28.8,0.5184,0.755,0.4599,0.7368
2012,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3109,15732,3285,962,1026.8,693.5,605.7,87.8,333.3,295.3,38,0.7209,0.3465,0.6296,0.307
2012,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,150,674,176,78,87.6,84.4,64.4,20,3.2,2,1.2,1.0821,0.041,0.8256,0.0256
2012,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2886,13943,3011,798,1171.1,721.7,641.2,80.5,449.4,415,34.4,0.9044,0.5632,0.8035,0.5201
2012,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,360,1759,435,92,131.2,130.2,56.2,74,1,1,0,1.4152,0.0109,0.6109,0.0109
2012,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,290,1221,299,52,1.4,1.4,1.4,0,0,0,0,0.0269,0,0.0269,0
2012,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,240,1123,197,39,48.6,43.4,26.5,16.9,5.2,5.2,0,1.1128,0.1333,0.6795,0.1333
2012,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1676,8981,1665,381,485.2,420.3,356.9,63.4,64.9,27.6,37.3,1.1031,0.1703,0.9367,0.0724
2012,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,590,2461,558,109,98.5,94.5,80.6,13.9,4,3.7,0.3,0.867,0.0367,0.7394,0.0339
2012,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1620,7376,1440,262,268.6,262.1,187.3,74.8,6.5,5.9,0.6,1.0004,0.0248,0.7149,0.0225
2012,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2893,15634,3757,987,1367.7,715.5,651.2,64.3,652.2,629,23.2,0.7249,0.6608,0.6598,0.6373
2012,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,757,152,41,28.1,28.1,17.1,11,0,0,0,0.6854,0,0.4171,0
2012,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2470,11966,2328,511,311.7,221.5,193.4,28.1,90.2,87.9,2.3,0.4335,0.1765,0.3785,0.172
2011,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,580,190,898,889.1,408.9,338,70.9,480.2,472.9,7.3,0.4553,0.5347,0.3764,0.5266
2011,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,210,62,27,16,16,6,10,0,0,0,0.5926,0,0.2222,0
2011,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,906,194,34,46.1,46,9,37,0.1,0.1,0,1.3529,0.0029,0.2647,0.0029
2011,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3000,16348,3007,605,684.4,409.2,356.6,52.6,275.2,251.7,23.5,0.6764,0.4549,0.5894,0.416
2011,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,544,2319,459,48,47.1,45.9,36.4,9.5,1.2,1.2,0,0.9563,0.025,0.7583,0.025
2011,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2380,13240,2749,968,1297.5,824.2,723.6,100.6,473.3,458.9,14.4,0.8514,0.4889,0.7475,0.4741
2011,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3772,20073,4275,1364,1791.4,864,748,116,927.4,862.7,64.7,0.6334,0.6799,0.5484,0.6325
2011,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1755,8657,1751,281,408.9,283.6,261.4,22.2,125.3,110.5,14.8,1.0093,0.4459,0.9302,0.3932
2011,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2983,14445,3086,446,496,385.7,236.2,149.5,110.3,99.2,11.1,0.8648,0.2473,0.5296,0.2224
2011,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,330,1552,259,43,48.2,48,22.5,25.5,0.2,0.2,0,1.1163,0.0047,0.5233,0.0047
2011,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1290,6007,1166,181,205.7,184.3,158,26.3,21.4,18.2,3.2,1.0182,0.1182,0.8729,0.1006
2011,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2715,14116,2944,679,660.1,486.5,422.6,63.9,173.6,150.2,23.4,0.7165,0.2557,0.6224,0.2212
2011,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1697,7538,1582,218,148.6,138.2,89.3,48.9,10.4,7.1,3.3,0.6339,0.0477,0.4096,0.0326
2011,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,1330,6896,1404,171,158.7,149.8,146.8,3,8.9,5.6,3.3,0.876,0.052,0.8585,0.0327
2011,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1242,5462,1044,169,142.3,121.4,111,10.4,20.9,13.3,7.6,0.7183,0.1237,0.6568,0.0787
2011,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1400,6567,1393,200,243.1,209.3,165.7,43.6,33.8,28.4,5.4,1.0465,0.169,0.8285,0.142
2011,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1640,8326,1737,402,460.7,296.3,283.3,13,164.4,154.5,9.9,0.7371,0.409,0.7047,0.3843
2011,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1410,6249,1349,194,139,130,75.6,54.4,9,7,2,0.6701,0.0464,0.3897,0.0361
2011,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,170,651,145,30,17.6,15.6,12.3,3.3,2,0,2,0.52,0.0667,0.41,0
2011,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2010,3159,16626,3745,2140,2926,1076.7,931.1,145.6,1849.3,1766.7,82.6,0.5031,0.8642,0.4351,0.8256
2011,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2010,1768,8697,1622,383,474.9,358.9,338.9,20,116,105.6,10.4,0.9371,0.3029,0.8849,0.2757
2011,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1730,7946,1738,226,270.4,241.2,158.9,82.3,29.2,26.7,2.5,1.0673,0.1292,0.7031,0.1181
2011,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,540,2369,492,83,49.1,40.7,33.7,7,8.4,4,4.4,0.4904,0.1012,0.406,0.0482
2011,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3499,19700,4261,1249,1705.7,617.9,512.5,105.4,1087.8,1044.9,42.9,0.4947,0.8709,0.4103,0.8366
